id	name	description	rgb[0]	rgb[1]	rgb[2]	reserved1
20248	u,トゥレック バグベアー\0	a,	9C	E8	A9	-1
20249	u,トゥレック バグベアー ファイター\0	a,	9C	E8	A9	-1
20250	u,グラス ジャガー\0	a,	9C	E8	A9	-1
20251	u,デルー リザードマン\0	a,	9C	E8	A9	-1
20252	u,デルー リザードマン スカウト\0	a,	9C	E8	A9	-1
20253	u,デルー リザードマン ソルジャー\0	a,	9C	E8	A9	-1
20254	u,スケルトン アックスマン\0	a,	9C	E8	A9	-1
20255	u,バトゥール オーク\0	a,	9C	E8	A9	-1
20256	u,バトゥール オーク アーチャー\0	a,	9C	E8	A9	-1
20257	u,バトゥール オーク ファイター\0	a,	9C	E8	A9	-1
20258	u,バトゥール オーク シャーマン\0	a,	9C	E8	A9	-1
20259	u,バトゥール オーク オーバーロード\0	a,	9C	E8	A9	-1
20260	u,オーク ヒーロー\0	a,	9C	E8	A9	-1
20261	u,オーク シャーマン\0	a,	9C	E8	A9	-1
20265	u,フローティング アイ サーチャー\0	a,	9C	E8	A9	-1
20266	u,フローティング アイ ゲイザー\0	a,	9C	E8	A9	-1
20267	u,ブレカ オーク\0	a,	9C	E8	A9	-1
20268	u,ブレカ オーク アーチャー\0	a,	9C	E8	A9	-1
20269	u,ブレカ オーク シャーマン\0	a,	9C	E8	A9	-1
20270	u,ブレカ オーク オーバーロード\0	a,	9C	E8	A9	-1
20271	u,ブレカ オーク ファイター\0	a,	9C	E8	A9	-1
20272	u,ケイブ サーバント\0	a,	9C	E8	A9	-1
20273	u,ケイブ サーバント アーチャー\0	a,	9C	E8	A9	-1
20274	u,ケイブ サーバント ファイター\0	a,	9C	E8	A9	-1
20275	u,ケイブ サーバント リーダー\0	a,	9C	E8	A9	-1
20276	u,ロイヤル ケイブ サーバント\0	a,	9C	E8	A9	-1
20277	u,ケイブ キーパー\0	a,	9C	E8	A9	-1
20279	u,シャックル\0	a,	9C	E8	A9	-1
20280	u,デュラハン\0	a,	9C	E8	A9	-1
20281	u,ダスト ウィンド\0	a,	9C	E8	A9	-1
20282	u,サンダー ウォーム\0	a,	9C	E8	A9	-1
20283	u,マルック サキュバス\0	a,	9C	E8	A9	-1
20284	u,マルック サキュバス トゥレン\0	a,	9C	E8	A9	-1
20285	u,ドレイク\0	a,	9C	E8	A9	-1
20286	u,ハンター ガーゴイル\0	a,	9C	E8	A9	-1
20287	u,ケイブ メイデン\0	a,	9C	E8	A9	-1
20291	u,エンク オーク ヒーロー\0	a,	9C	E8	A9	-1
20292	u,エンク オーク シャーマン\0	a,	9C	E8	A9	-1
20293	u,ヴィルド リザードマン\0	a,	9C	E8	A9	-1
20294	u,ヴィルド リザードマン メトリアーク\0	a,	9C	E8	A9	-1
20295	u,ヴィルド リザードマン ソルジャー\0	a,	9C	E8	A9	-1
20296	u,ヴィルド リザードマン スカウト\0	a,	9C	E8	A9	-1
20297	u,ヴィルド リザードマン シャーマン\0	a,	9C	E8	A9	-1
20298	u,ヴィルド リザードマン シャーマン\0	a,	9C	E8	A9	-1
20299	u,ゼンタ リザードマン\0	a,	9C	E8	A9	-1
20300	u,ゼンタ リザードマン メトリアーク\0	a,	9C	E8	A9	-1
20301	u,ゼンタ リザードマン スカウト\0	a,	9C	E8	A9	-1
20302	u,ゼンタ リザードマン ソルジャー\0	a,	9C	E8	A9	-1
20303	u,ゼンタ リザードマン シャーマン\0	a,	9C	E8	A9	-1
20304	u,マーシュ スタッカート クイーン\0	a,	9C	E8	A9	-1
20305	u,グラベ\0	a,	9C	E8	A9	-1
20307	u,ガルム ウェアウルフ\0	a,	9C	E8	A9	-1
20308	u,フック スパイダー\0	a,	9C	E8	A9	-1
20309	u,ブラウン フォックス\0	a,	9C	E8	A9	-1
20310	u,ブラウン ベアー\0	a,	9C	E8	A9	-1
20311	u,レイククロー インプ\0	a,	9C	E8	A9	-1
20312	u,レイククロー インプ ハンター\0	a,	9C	E8	A9	-1
20313	u,レイククロー インプ リーダー\0	a,	9C	E8	A9	-1
20314	u,グレート ホワイト シャーク\0	a,	9C	E8	A9	-1
20316	u,ダークウィング バット\0	a,	9C	E8	A9	-1
20317	u,ブラック ウルフ\0	a,	9C	E8	A9	-1
20318	u,ブラック ティンバー ウルフ\0	a,	9C	E8	A9	-1
20319	u,ゴブリン グレイブ ラバー\0	a,	9C	E8	A9	-1
20320	u,ゴブリン グレイブ ラバー リーダー\0	a,	9C	E8	A9	-1
20321	u,ゴブリン シーフ\0	a,	9C	E8	A9	-1
20322	u,ゴブリン ブリガンド\0	a,	9C	E8	A9	-1
20323	u,ゴブリン ブリガンド リーダー\0	a,	9C	E8	A9	-1
20324	u,ゴブリン ブリガンド サブ リーダー\0	a,	9C	E8	A9	-1
20325	u,ゴブリン レイダー\0	a,	9C	E8	A9	-1
20326	u,ゴブリン スカウト\0	a,	9C	E8	A9	-1
20327	u,ゴブリン スヌーパー\0	a,	9C	E8	A9	-1
20328	u,ゴブリン ガード\0	a,	9C	E8	A9	-1
20330	u,マイン バット\0	a,	9C	E8	A9	-1
20331	u,フローティング アイ トラッカー\0	a,	9C	E8	A9	-1
20333	u,グレイストーン ゴーレム\0	a,	9C	E8	A9	-1
20334	u,グレムリン スカベンジャー\0	a,	9C	E8	A9	-1
20335	u,グリズリー ベアー\0	a,	9C	E8	A9	-1
20336	u,グリーン ドライアード\0	a,	9C	E8	A9	-1
20337	u,ロングテール フォックス\0	a,	9C	E8	A9	-1
20338	u,ナイト ソード ウィーバー\0	a,	9C	E8	A9	-1
20342	u,ウェアウルフ チーフ\0	a,	9C	E8	A9	-1
20343	u,ウェアウルフ ハンター\0	a,	9C	E8	A9	-1
20345	u,ダーク テラー\0	a,	9C	E8	A9	-1
20346	u,ダークストーン ゴーレム\0	a,	9C	E8	A9	-1
20347	u,デス ブレーダー\0	a,	9C	E8	A9	-1
20348	u,ケイブ スパイダー\0	a,	9C	E8	A9	-1
20349	u,ケイブ バット\0	a,	9C	E8	A9	-1
20350	u,ケイブ ポーカー\0	a,	9C	E8	A9	-1
20351	u,ドレ バヌル トラッカー\0	a,	9C	E8	A9	-1
20352	u,ドレ バヌル スレイヤー\0	a,	9C	E8	A9	-1
20353	u,ドレ バヌル ゲイザー\0	a,	9C	E8	A9	-1
20354	u,ドワーフ ゴースト\0	a,	9C	E8	A9	-1
20356	u,ランク リザードマン リーダー\0	a,	9C	E8	A9	-1
20357	u,ランク リザードマン サブリーダー\0	a,	9C	E8	A9	-1
20358	u,ラットマン ハンター\0	a,	9C	E8	A9	-1
20359	u,ラットマン ファイター\0	a,	9C	E8	A9	-1
20360	u,ラットマン スパイ\0	a,	9C	E8	A9	-1
20361	u,レヌント オーク スナイパー\0	a,	9C	E8	A9	-1
20362	u,レヌント オーク リーダー\0	a,	9C	E8	A9	-1
20363	u,マラク ウェアウルフ\0	a,	9C	E8	A9	-1
20364	u,マラク ウェアウルフ チーフ\0	a,	9C	E8	A9	-1
20365	u,マウンテン ファングス\0	a,	9C	E8	A9	-1
20367	u,メルケニスのエスコート\0	a,	9C	E8	A9	-1
20369	u,ムーンストーン ビースト\0	a,	9C	E8	A9	-1
20370	u,バーベッド バット\0	a,	9C	E8	A9	-1
20371	u,ミスト テラー\0	a,	9C	E8	A9	-1
20372	u,バラク オーク ファイター\0	a,	9C	E8	A9	-1
20373	u,バラク オーク サブ リーダー\0	a,	9C	E8	A9	-1
20376	u,バリカ ブリガンド リーダー\0	a,	9C	E8	A9	-1
20377	u,バリカ ブリガンド\0	a,	9C	E8	A9	-1
20378	u,ストーン ジャイアント\0	a,	9C	E8	A9	-1
20379	u,ストーン ソルジャー\0	a,	9C	E8	A9	-1
20380	u,ストーン ガーディアン\0	a,	9C	E8	A9	-1
20381	u,ヴァイス オーク\0	a,	9C	E8	A9	-1
20382	u,ヴァイス オーク サブ リーダー\0	a,	9C	E8	A9	-1
20383	u,バインディング\0	a,	9C	E8	A9	-1
20385	u,バロール オーク アーチャー\0	a,	9C	E8	A9	-1
20386	u,バロール オーク ファイター\0	a,	9C	E8	A9	-1
20387	u,バロール オーク リーダー\0	a,	9C	E8	A9	-1
20388	u,バロール オーク サブ リーダー\0	a,	9C	E8	A9	-1
20389	u,ブーグル ラットマン\0	a,	9C	E8	A9	-1
20390	u,ブーグル ラットマン リーダー\0	a,	9C	E8	A9	-1
20391	u,レッド フォックス\0	a,	9C	E8	A9	-1
20392	u,レッドアイ バッド\0	a,	9C	E8	A9	-1
20393	u,レッド スカベンジャー スパイダー\0	a,	9C	E8	A9	-1
20394	u,レッド タランチュラ\0	a,	9C	E8	A9	-1
20398	u,ヴリコラカス\0	a,	9C	E8	A9	-1
20399	u,ヴリコラカスのウルフ\0	a,	9C	E8	A9	-1
20400	u,ブラッド ファングス\0	a,	9C	E8	A9	-1
20401	u,ヴィーラン バグベアー\0	a,	9C	E8	A9	-1
20402	u,ヴィーラン バグベアー ファイター\0	u,凶暴になった\0	9C	E8	A9	-1
20403	u,ハンター タランチュラ\0	a,	9C	E8	A9	-1
20404	u,サイレンス ホラー\0	a,	9C	E8	A9	-1
20405	u,ヤング ブラウン フォックス\0	a,	9C	E8	A9	-1
20406	u,ヤング レッド フォックス\0	a,	9C	E8	A9	-1
20407	u,ヤング クリムゾン フォックス\0	a,	9C	E8	A9	-1
20410	u,スカベンジャー スパイダー\0	a,	9C	E8	A9	-1
20411	u,コープス バット\0	u,凶暴になった\0	9C	E8	A9	-1
20412	u,サセプタ\0	a,	9C	E8	A9	-1
20418	u,アイボリー ビースト\0	a,	9C	E8	A9	-1
20419	u,アカステ サキュバス\0	a,	9C	E8	A9	-1
20420	u,アカステ サキュバス トゥレン\0	a,	9C	E8	A9	-1
20421	u,アカステ サキュバス ティルフォ\0	a,	9C	E8	A9	-1
20422	u,アカステ スケルトン ウォーロード\0	a,	9C	E8	A9	-1
20423	u,アカステ スケルトン アーチャー\0	a,	9C	E8	A9	-1
20424	u,アカステ スケルトン ロード\0	a,	9C	E8	A9	-1
20425	u,アカステ スケルトン ソルジャー\0	a,	9C	E8	A9	-1
20426	u,イーブルアイ\0	a,	9C	E8	A9	-1
20428	u,イーブルアイ パトローラー\0	a,	9C	E8	A9	-1
20431	u,エルフ ゴースト\0	a,	9C	E8	A9	-1
20432	u,エルピー\0	a,	9C	E8	A9	-1
20433	u,ペスト バット\0	a,	9C	E8	A9	-1
20435	u,オパール ビースト\0	a,	9C	E8	A9	-1
20436	u,オル マフム サプライヤー\0	a,	9C	E8	A9	-1
20437	u,オル マフム リクルート\0	a,	9C	E8	A9	-1
20438	u,オル マフム ジェネラル\0	a,	9C	E8	A9	-1
20439	u,オル マフム オフィサー\0	a,	9C	E8	A9	-1
20440	u,エルダー ブラウン フォックス\0	a,	9C	E8	A9	-1
20441	u,エルダー ロングテール フォックス\0	a,	9C	E8	A9	-1
20442	u,エルダー ウルフ\0	a,	9C	E8	A9	-1
20443	u,エルダー レッド フォックス\0	a,	9C	E8	A9	-1
20444	u,エルダー クリムゾン フォックス\0	a,	9C	E8	A9	-1
20445	u,ウザンカの海賊\0	a,	9C	E8	A9	-1
20446	u,ウツク オーク\0	a,	9C	E8	A9	-1
20447	u,ウツク オーク アーチャー\0	a,	9C	E8	A9	-1
20448	u,ウツク オーク グラント\0	a,	9C	E8	A9	-1
20449	u,ウィル オブ ウィスプ\0	a,	9C	E8	A9	-1
20450	u,レリック ウェアウルフ\0	a,	9C	E8	A9	-1
20451	u,レリック スパルトイ\0	a,	9C	E8	A9	-1
20453	u,ヒューマン ゴースト\0	a,	9C	E8	A9	-1
20454	u,フォガットン ウォッチャー\0	a,	9C	E8	A9	-1
20455	u,ドゥーム ソルジャー\0	a,	9C	E8	A9	-1
20456	u,アシュ ウルフ\0	a,	9C	E8	A9	-1
20457	u,ゾンビ ソルジャー\0	a,	9C	E8	A9	-1
20458	u,ゾンビ ファイター\0	u,凶暴になった\0	9C	E8	A9	-1
20460	u,クリムゾン スパイダー\0	a,	9C	E8	A9	-1
20461	u,ダンジョン スパイダー\0	a,	9C	E8	A9	-1
20462	u,ダンジョン ポーカー\0	a,	9C	E8	A9	-1
20463	u,ダンジョン スケルトン アーチャー\0	a,	9C	E8	A9	-1
20464	u,ダンジョン スケルトン\0	a,	9C	E8	A9	-1
20465	u,クリムゾン フォックス\0	a,	9C	E8	A9	-1
20466	u,ピンセット スパイダー\0	a,	9C	E8	A9	-1
20468	u,カブー オーク\0	a,	9C	E8	A9	-1
20469	u,カブー オーク アーチャー\0	a,	9C	E8	A9	-1
20470	u,カブー オーク グラント\0	a,	9C	E8	A9	-1
20471	u,カブー オーク ファイター\0	a,	9C	E8	A9	-1
20472	u,カブー オーク リーダー\0	a,	9C	E8	A9	-1
20473	u,カブー オーク サブ リーダー\0	a,	9C	E8	A9	-1
20474	u,カーシャ スパイダー\0	a,	9C	E8	A9	-1
20475	u,カーシャ ウルフ\0	a,	9C	E8	A9	-1
20476	u,カーシャ ポーカー\0	a,	9C	E8	A9	-1
20477	u,カーシャ ティンバー ウルフ\0	a,	9C	E8	A9	-1
20478	u,カーシャ ブレード スパイダー\0	a,	9C	E8	A9	-1
20479	u,カーシャ グリズリー\0	a,	9C	E8	A9	-1
20480	u,ブレード バット\0	a,	9C	E8	A9	-1
20481	u,ケルティル\0	a,	9C	E8	A9	-1
20483	u,コープス キャンドル\0	a,	9C	E8	A9	-1
20490	u,クリムゾン ドール\0	a,	9C	E8	A9	-1
20492	u,キルナークのガード\0	a,	9C	E8	A9	-1
20494	u,トゥレック ウォーハウンド\0	a,	9C	E8	A9	-1
20495	u,トゥレック オーク ウォーロード\0	a,	9C	E8	A9	-1
20496	u,トゥレック オーク アーチャー\0	a,	9C	E8	A9	-1
20497	u,トゥレック オーク レイダー\0	a,	9C	E8	A9	-1
20498	u,トゥレック オーク サプライヤー\0	a,	9C	E8	A9	-1
20499	u,トゥレック オーク フットマン\0	a,	9C	E8	A9	-1
20500	u,トゥレック オーク センティネル\0	a,	9C	E8	A9	-1
20501	u,トゥレック オーク シャーマン\0	a,	9C	E8	A9	-1
20502	u,トゥインク プーマ\0	a,	9C	E8	A9	-1
20504	u,ドレッド ソルジャー\0	a,	9C	E8	A9	-1
20505	u,ルーイン バット\0	a,	9C	E8	A9	-1
