tag	quest_id	quest_prog	quest_name	prog_name	description	item_id_cnt	items[0]	items[1]	items[2]	items[3]	items[4]	items[5]	items[6]	items[7]	items[8]	item_unk_cnt	items_unk[0]	items_unk[1]	items_unk[2]	items_unk[3]	items_unk[4]	items_unk[5]	items_unk[6]	items_unk[7]	items_unk[8]	item_count_cnt	item_count[0]	item_count[1]	item_count[2]	item_count[3]	item_count[4]	item_count[5]	item_count[6]	item_count[7]	item_count[8]	quest_x	quest_y	quest_z	quest_pos_cnt	quest_x_1[0]	quest_x_1[1]	quest_x_1[2]	quest_x_1[3]	quest_x_1[4]	quest_x_1[5]	quest_x_1[6]	quest_x_1[7]	quest_x_1[8]	quest_y_1[0]	quest_y_1[1]	quest_y_1[2]	quest_y_1[3]	quest_y_1[4]	quest_y_1[5]	quest_y_1[6]	quest_y_1[7]	quest_y_1[8]	quest_z_1[0]	quest_z_1[1]	quest_z_1[2]	quest_z_1[3]	quest_z_1[4]	quest_z_1[5]	quest_z_1[6]	quest_z_1[7]	quest_z_1[8]	UNK_2	UNK_VAL[0]	UNK_VAL[1]	UNK_VAL[2]	UNK_VAL[3]	UNK_VAL[4]	UNK_VAL[5]	UNK_VAL[6]	UNK_VAL[7]	UNK_VAL[8]	lvl_min	lvl_max	quest_type	entity_name	get_item_in_quest	UNK_3	UNK_4	UNK_5	contact_npc_id	contact_npc_x	contact_npc_y	contact_npc_z	restricions	short_description	req_class_cnt	UNK_6	req_class[0]	req_class[1]	req_class[2]	req_class[3]	req_class[4]	req_class[5]	req_class[6]	req_class[7]	req_class[8]	req_class[9]	req_class[10]	req_class[11]	req_class[12]	req_class[13]	req_class[14]	req_class[15]	req_class[16]	req_class[17]	req_class[18]	req_class[19]	req_class[20]	req_class[21]	req_class[22]	req_class[23]	req_class[24]	req_class[25]	req_class[26]	req_class[27]	req_class[28]	req_class[29]	req_class[30]	req_class[31]	req_class[32]	req_class[33]	req_class[34]	req_class[35]	req_class[36]	req_class[37]	req_class[38]	req_class[39]	req_class[40]	req_class[41]	req_class[42]	req_class[43]	req_class[44]	req_class[45]	req_class[46]	req_class[47]	req_class[48]	req_class[49]	req_class[50]	req_class[51]	req_class[52]	req_class[53]	req_class[54]	req_class[55]	req_class[56]	req_class[57]	req_class[58]	req_class[59]	req_class[60]	req_class[61]	req_class[62]	req_class[63]	req_class[64]	req_class[65]	req_class[66]	req_class[67]	req_class[68]	req_class_2[0]	req_class_2[1]	req_class_2[2]	req_class_2[3]	req_class_2[4]	req_class_2[5]	req_class_2[6]	req_class_2[7]	req_class_2[8]	req_class_2[9]	req_class_2[10]	req_class_2[11]	req_class_2[12]	req_class_2[13]	req_class_2[14]	req_class_2[15]	req_class_2[16]	req_class_2[17]	req_class_2[18]	req_class_2[19]	req_class_2[20]	req_class_2[21]	req_class_2[22]	req_class_2[23]	req_class_2[24]	req_class_2[25]	req_class_2[26]	req_class_2[27]	req_class_2[28]	req_class_2[29]	req_class_2[30]	req_class_2[31]	req_class_2[32]	req_class_2[33]	req_class_2[34]	req_class_2[35]	req_class_2[36]	req_class_2[37]	req_class_2[38]	req_class_2[39]	req_class_2[40]	req_class_2[41]	req_class_2[42]	req_class_2[43]	req_class_2[44]	req_class_2[45]	req_class_2[46]	req_class_2[47]	req_class_2[48]	req_class_2[49]	req_class_2[50]	req_class_2[51]	req_class_2[52]	req_class_2[53]	req_class_2[54]	req_class_2[55]	req_class_2[56]	req_class_2[57]	req_class_2[58]	req_class_2[59]	req_class_2[60]	req_class_2[61]	req_class_2[62]	req_class_2[63]	req_item_cnt	req_item[0]	req_item[1]	clan_pet_quest	req_quest_complete	UNK_7	area_id	UNK_8	reward_id_cnt	reward_id[0]	reward_id[1]	reward_count_cnt	reward_count[0]	reward_count[1]	UNK_9[0]	UNK_9[1]	parent_step_cnt	parent_step[0]	parent_step[1]
1	2	-1	u,女性の心\0	a,	a,	0										0										0										0.00000000	0.00000000	0.00000000	0																												0										2	5	3	a,	1	1	1	1	30223	42978.00000000	49115.00000000	-2994.00000000	u,エルフ、ヒューマン\0	u,エルフ村の青年アルジエンは昔からマジスター グリーニスに思いを抱いている。しかしグリニス本人の思いは分からないままだった。周りの人から明かされる彼女の思いとは．．．？\0	49		0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	88	89	90	91	92	93	94	95	96	97	98	99	18	19	20	21	22	23	24	25	26	27	28	29	30	100	101	102	103	104	105																																																																																					0			0	0	0	67	0	1	49040		1	1		0		1	5	
1	3	1	u,果たして封印は解かれたのか\0	u,儀式の準備\0	u,ダーク エルフの長老タロスはダーク エルフの族長ミトラエルの封印を解くために呪術を研究しています。黒魔法研究所に行き、族長の封印した3段階の封印の呪術のうち、1番目の肉体の呪術の封印を解くために必要な材料である、オニキス ビーストの目、テイント ストーン、サキュバスの血を持ってきてほしいと頼みました。\\n\\n狩りの対象モンスター：\\nオニキス ビースト、狂気の歪み、スティンク ゾンビ、レッサー サキュバス、レッサー サキュバス トゥレン、レッサー サキュバス ティルフォ\\n\0	3	1081	1082	1083							3	0	0	0							3	1	1	1							-47120.00000000	59136.00000000	-3328.00000000	0																												0										16	26	3	u,黒魔法研究所\0	1	1	1	1	30141	11012.00000000	14128.00000000	-4242.00000000	u,ダーク エルフ\0	u,ヒューマン達の裏切りによって数百年間封印されている族長ミトラエルの封印を解く手がかりが見つかった！長老タロスに協力して族長を助け出し、封印を解くのだ！\0	20		31	32	33	34	35	36	37	38	39	40	41	42	43	106	107	108	109	110	111	112																																																																																																																		0			0	0	0	67	0	1	57		1	3800		0		1	0	
1	3	2	u,果たして封印は解かれたのか\0	u,長老タロスのところに戻ろう\0	u,呪術に必要な材料を全て集めました。ダーク エルフの長老タロスのところに戻りましょう。\\n\0	0										0										0										11012.00000000	14128.00000000	-4242.00000000	0																												0										16	26	3	u,長老タロス\0	0	1	1	1	30141	11012.00000000	14128.00000000	-4242.00000000	u,ダーク エルフ\0	u,ヒューマン達の裏切りによって数百年間封印されている族長ミトラエルの封印を解く手がかりが見つかった！長老タロスに協力して族長を助け出し、封印を解くのだ！\0	20		31	32	33	34	35	36	37	38	39	40	41	42	43	106	107	108	109	110	111	112																																																																																																																		0			0	0	0	67	0	1	57		1	3800		0		1	1	
1	3	-1	u,果たして封印は解かれたのか\0	a,	a,	0										0										0										0.00000000	0.00000000	0.00000000	0																												0										16	26	3	a,	1	1	1	1	30141	11012.00000000	14128.00000000	-4242.00000000	u,ダーク エルフ\0	u,ヒューマン達の裏切りによって数百年間封印されている族長ミトラエルの封印を解く手がかりが見つかった！長老タロスに協力して族長を助け出し、封印を解くのだ！\0	20		31	32	33	34	35	36	37	38	39	40	41	42	43	106	107	108	109	110	111	112																																																																																																																		0			0	0	0	67	0	1	57		1	3800		0		1	2	
1	4	1	u,炎の君主よ、永遠なれ\0	u,六部族の贈り物\0	u,オーク王国の支配者である炎の君主カカイの健康状態が最近悪化したようです。長老会では各部族から君主の健康の助けになる贈り物を捧げることになりました。君主の側近であるセンチュリオン ナクシンは6部族の贈り物を集めてほしいと頼みました。各部族の代表は次の通りです。\\n\\n威厳のヘストゥイ族、タタル ズ ヘストゥイ\\n冷酷なアトゥバ族、アトゥバの族長バルキース\\n突進のネルガ族、倉庫番グルキン\\n根性のウルトゥ族、ガンタキ ズ ウルトゥ\\n知略のドゥダーマラ族、商人クナイ\\n獰猛なガンジ族、商人ウスカ\\n\0	6	1541	1542	1543	1544	1545	1546				6	0	0	0	0	0	0				6	1	1	1	1	1	1				0.00000000	0.00000000	0.00000000	0																												0										2	5	3	a,	1	1	1	1	30578	-47360.00000000	-113791.00000000	-237.00000000	u,オーク\0	u,オーク族の希望である炎の君主カカイ様の状態が思わしくない。王国の長老達が族長の回復を祈るために各部族から一つずつ贈り物を用意することになった。\0	13		44	45	46	47	48	49	50	51	52	113	114	115	116																																																																																																																									0			0	0	0	138	0	1	49051		1	1		0		1	0	
1	4	2	u,炎の君主よ、永遠なれ\0	u,ナクシンのところに戻ろう\0	u,炎の君主に捧げる全ての貢ぎ物を集めました。センチュリオン ナクシンに持っていきましょう。\\n\0	0										0										0										-47360.00000000	-113791.00000000	-237.00000000	0																												0										2	5	3	u,センチュリオン ナクシン\0	0	1	1	1	30578	-47360.00000000	-113791.00000000	-237.00000000	u,オーク\0	u,オーク族の希望である炎の君主カカイ様の状態が思わしくない。王国の長老達が族長の回復を祈るために各部族から一つずつ贈り物を用意することになった。\0	13		44	45	46	47	48	49	50	51	52	113	114	115	116																																																																																																																									0			0	0	0	138	0	1	49051		1	1		0		1	1	
1	4	-1	u,炎の君主よ、永遠なれ\0	a,	a,	0										0										0										0.00000000	0.00000000	0.00000000	0																												0										2	5	3	a,	1	1	1	1	30578	-47360.00000000	-113791.00000000	-237.00000000	u,オーク\0	u,オーク族の希望である炎の君主カカイ様の状態が思わしくない。王国の長老達が族長の回復を祈るために各部族から一つずつ贈り物を用意することになった。\0	13		44	45	46	47	48	49	50	51	52	113	114	115	116																																																																																																																									0			0	0	0	138	0	1	49051		1	1		0		1	2	
1	5	1	u,鉱夫の依頼\0	u,村のお使い\0	u,鉱夫ボルターは採掘場で生活する灰色の柱ギルドの一員。彼は必要な品物がいくつかあると言って、村から持ってきてほしいと頼みました。武器商店の商人チャリ、雑貨商店の商人ガリタ、倉庫の倉庫番長リード、そして鍜治場にいる鍛冶屋ブロンプに会って、注文していた品物を受け取った後、鉱夫ボルターのところに戻りましょう。\\n\0	4	1548	1549	1550	1551						4	0	0	0	0						4	1	1	1	1						0.00000000	0.00000000	0.00000000	0																												0										2	5	3	a,	1	1	1	1	30554	112656.00000000	-174864.00000000	-611.00000000	u,必要条件なし\0	u,採掘場の過酷な鉱夫生活で忙しい日々を送っている灰色の柱のギルド員たち。鉱夫ボルターは村に用意してある補給品を貰いに来る人がいなくて頭を悩ませているが．．\0	0																																																																																																																																							0			0	0	0	138	0	1	49039		1	1		0		1	0	
1	5	2	u,鉱夫の依頼\0	u,鉱夫ボルターのところに戻ろう\0	u,ボルターが頼んだ品物を全て手に入れました。鉱夫ボルターのところに戻りましょう。\\n\0	0										0										0										112656.00000000	-174864.00000000	-611.00000000	0																												0										2	5	3	u,鉱夫ボルター\0	0	1	1	1	30554	112656.00000000	-174864.00000000	-611.00000000	u,必要条件なし\0	u,採掘場の過酷な鉱夫生活で忙しい日々を送っている灰色の柱のギルド員たち。鉱夫ボルターは村に用意してある補給品を貰いに来る人がいなくて頭を悩ませているが．．\0	0																																																																																																																																							0			0	0	0	138	0	1	49039		1	1		0		1	1	
1	5	-1	u,鉱夫の依頼\0	a,	a,	0										0										0										0.00000000	0.00000000	0.00000000	0																												0										2	5	3	a,	1	1	1	1	30554	112656.00000000	-174864.00000000	-611.00000000	u,必要条件なし\0	u,採掘場の過酷な鉱夫生活で忙しい日々を送っている灰色の柱のギルド員たち。鉱夫ボルターは村に用意してある補給品を貰いに来る人がいなくて頭を悩ませているが．．\0	0																																																																																																																																							0			0	0	0	138	0	1	49039		1	1		0		1	2	
1	101	1	u,ソリダリティ ソード\0	u,折れた剣\0	u,セドリックの道場のグランドマスター ロイエンがソリダリティ ソードという遺物について説明し、それが過去にヒューマンとエルフが結んだ友情を象徴するために作られたという話をしてくれました。そして鍛冶屋アルトランがこの遺物の復元に関心があると話しました。ロイエンはソリダリティ ソードの復元を手伝ってほしいと誘い、まずは遺物についての調査した内容が記された手紙を村の鍛冶屋のアルトランに渡してほしいと頼みました。\\n\0	0										0										0										-85026.00000000	242689.00000000	-3729.00000000	0																												0										10	16	3	u,鍛冶屋アルトラン\0	0	1	1	1	30008	-71384.00000000	258304.00000000	-3109.00000000	u,ヒューマン\0	u,はるか昔にヒューマンとエルフとの間に結ばれた友情の証として作られたソリダリティ ソード。しかし二つの種族の友情は崩れ去り、その象徴である剣までもが折れて無くなってしまった。グランドマスター ロイエンは消えた宝剣の刃を求めて共に復元作業に参加する勇士を探している。\0	30		0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	88	89	90	91	92	93	94	95	96	97	98	99																																																																																																								0			0	0	0	30	0	1	49043		1	1		0		1	0	
1	101	2	u,ソリダリティ ソード\0	u,折れた刃の欠片\0	u,鍛冶屋アルトランはソリダリティ ソードを元の姿に復元するには折れた刃の欠片二つを探さなければならないと説明しました。彼が教えてくれたエルフの遺跡に行き、そこに住むオークたちから折れた刃の欠片を取り戻しましょう。\\n\\n狩りの対象モンスター：\\nレヌント オーク リーダー、 レヌント オーク スナイパー\\n\0	2	740	741								2	0	0								2	1	1								-112720.00000000	234880.00000000	-3693.00000000	0																												0										10	16	3	u,エルフの遺跡\0	1	1	1	1	30008	-71384.00000000	258304.00000000	-3109.00000000	u,ヒューマン\0	u,はるか昔にヒューマンとエルフとの間に結ばれた友情の証として作られたソリダリティ ソード。しかし二つの種族の友情は崩れ去り、その象徴である剣までもが折れて無くなってしまった。グランドマスター ロイエンは消えた宝剣の刃を求めて共に復元作業に参加する勇士を探している。\0	30		0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	88	89	90	91	92	93	94	95	96	97	98	99																																																																																																								0			0	0	0	30	0	1	49043		1	1		0		1	1	
1	101	3	u,ソリダリティ ソード\0	u,アルトランのところに戻ろう\0	u,折れた刃の欠片を全て回収しました！鍛冶屋アルトランのところに戻りましょう。\\n\0	0										0										0										-85026.00000000	242689.00000000	-3729.00000000	0																												0										10	16	3	u,鍛冶屋アルトラン\0	0	1	1	1	30008	-71384.00000000	258304.00000000	-3109.00000000	u,ヒューマン\0	u,はるか昔にヒューマンとエルフとの間に結ばれた友情の証として作られたソリダリティ ソード。しかし二つの種族の友情は崩れ去り、その象徴である剣までもが折れて無くなってしまった。グランドマスター ロイエンは消えた宝剣の刃を求めて共に復元作業に参加する勇士を探している。\0	30		0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	88	89	90	91	92	93	94	95	96	97	98	99																																																																																																								0			0	0	0	30	0	1	49043		1	1		0		1	2	
1	101	4	u,ソリダリティ ソード\0	u,最後のパーツ\0	u,鍛冶屋アルトランが刃をつける作業をする間、セドリックの道場に行き、グランドマスター ロイエンから剣の柄を貰いましょう。\\n\0	1	739									1	0									1	1									-71384.00000000	258304.00000000	-3109.00000000	0																												0										10	16	3	u,グランドマスター ロイエン\0	0	1	1	1	30008	-71384.00000000	258304.00000000	-3109.00000000	u,ヒューマン\0	u,はるか昔にヒューマンとエルフとの間に結ばれた友情の証として作られたソリダリティ ソード。しかし二つの種族の友情は崩れ去り、その象徴である剣までもが折れて無くなってしまった。グランドマスター ロイエンは消えた宝剣の刃を求めて共に復元作業に参加する勇士を探している。\0	30		0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	88	89	90	91	92	93	94	95	96	97	98	99																																																																																																								0			0	0	0	30	0	1	49043		1	1		0		1	3	
1	101	5	u,ソリダリティ ソード\0	u,ソリダリティ ソード\0	u,グランドマスター ロイエンから剣の柄を貰いました。これを鍛冶屋アルトランのところに持っていくとソリダリティ ソードを元の姿に戻すことが出来ます。\\n\0	0										0										0										-85026.00000000	242689.00000000	-3729.00000000	0																												0										10	16	3	u,鍛冶屋アルトラン\0	0	1	1	1	30008	-71384.00000000	258304.00000000	-3109.00000000	u,ヒューマン\0	u,はるか昔にヒューマンとエルフとの間に結ばれた友情の証として作られたソリダリティ ソード。しかし二つの種族の友情は崩れ去り、その象徴である剣までもが折れて無くなってしまった。グランドマスター ロイエンは消えた宝剣の刃を求めて共に復元作業に参加する勇士を探している。\0	30		0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	88	89	90	91	92	93	94	95	96	97	98	99																																																																																																								0			0	0	0	30	0	1	49043		1	1		0		1	4	
1	101	-1	u,ソリダリティ ソード\0	a,	a,	0										0										0										0.00000000	0.00000000	0.00000000	0																												0										9	16	3	a,	1	1	1	1	30008	-71384.00000000	258304.00000000	-3109.00000000	u,ヒューマン\0	u,はるか昔にヒューマンとエルフとの間に結ばれた友情の証として作られたソリダリティ ソード。しかし二つの種族の友情は崩れ去り、その象徴である剣までもが折れて無くなってしまった。グランドマスター ロイエンは消えた宝剣の刃を求めて共に復元作業に参加する勇士を探している。\0	30		0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	88	89	90	91	92	93	94	95	96	97	98	99																																																																																																								0			0	0	0	30	0	1	49043		1	1		0		1	5	
