id1	id2	level1	level2	id3	id4	level3	level4	name	description	desc_val	desc_add1	desc_val1	desc_add2	desc_val2
7	0	12	0	7	0	11	0	NoSkillName						
7	0	13	0	7	0	12	0	NoSkillName						
7	0	14	0	7	0	13	0	NoSkillName						
7	0	15	0	7	0	14	0	NoSkillName						
7	0	16	0	7	0	15	0	NoSkillName						
7	0	17	0	7	0	16	0	NoSkillName						
7	0	18	0	7	0	17	0	NoSkillName						
7	0	19	0	7	0	18	0	NoSkillName						
7	0	20	0	7	0	19	0	NoSkillName						
7	0	21	0	7	0	20	0	NoSkillName						
7	0	22	0	7	0	21	0	NoSkillName						
7	0	23	0	7	0	22	0	NoSkillName						
7	0	24	0	7	0	23	0	NoSkillName						
7	0	25	0	7	0	24	0	NoSkillName						
7	0	26	0	7	0	25	0	NoSkillName						
7	0	27	0	7	0	26	0	NoSkillName						
7	0	28	0	7	0	27	0	NoSkillName						
8	0	1	0	0	0	-1	-1	NoSkillName						
8	0	2	0	8	0	1	0	NoSkillName						
8	0	3	0	8	0	2	0	NoSkillName						
8	0	4	0	8	0	3	0	NoSkillName						
8	0	5	0	8	0	4	0	NoSkillName						
8	0	6	0	8	0	5	0	NoSkillName						
8	0	7	0	8	0	6	0	NoSkillName						
8	0	8	0	8	0	7	0	NoSkillName						
9	0	1	0	0	0	-1	-1	NoSkillName						
9	0	2	0	9	0	1	0	NoSkillName						
9	0	3	0	9	0	2	0	NoSkillName						
9	0	4	0	9	0	3	0	NoSkillName						
9	0	5	0	9	0	4	0	NoSkillName						
9	0	6	0	9	0	5	0	NoSkillName						
9	0	7	0	9	0	6	0	NoSkillName						
9	0	8	0	9	0	7	0	NoSkillName						
9	0	9	0	9	0	8	0	NoSkillName						
9	0	10	0	9	0	9	0	NoSkillName						
9	0	11	0	9	0	10	0	NoSkillName						
9	0	12	0	9	0	11	0	NoSkillName						
9	0	13	0	9	0	12	0	NoSkillName						
9	0	14	0	9	0	13	0	NoSkillName						
9	0	15	0	9	0	14	0	NoSkillName						
9	0	16	0	9	0	15	0	NoSkillName						
9	0	17	0	9	0	16	0	NoSkillName						
9	0	18	0	9	0	17	0	NoSkillName						
9	0	19	0	9	0	18	0	NoSkillName						
9	0	20	0	9	0	19	0	NoSkillName						
9	0	21	0	9	0	20	0	NoSkillName						
9	0	22	0	9	0	21	0	NoSkillName						
9	0	23	0	9	0	22	0	NoSkillName						
9	0	24	0	9	0	23	0	NoSkillName						
9	0	25	0	9	0	24	0	NoSkillName						
9	0	26	0	9	0	25	0	NoSkillName						
9	0	27	0	9	0	26	0	NoSkillName						
9	0	28	0	9	0	27	0	NoSkillName						
9	0	29	0	9	0	28	0	NoSkillName						
9	0	30	0	9	0	29	0	NoSkillName						
9	0	31	0	9	0	30	0	NoSkillName						
9	0	32	0	9	0	31	0	NoSkillName						
9	0	33	0	9	0	32	0	NoSkillName						
9	0	34	0	9	0	33	0	NoSkillName						
10	0	1	0	0	0	-1	-1	NoSkillName						
10	0	2	0	10	0	1	0	NoSkillName						
10	0	3	0	10	0	2	0	NoSkillName						
10	0	4	0	10	0	3	0	NoSkillName						
10	0	5	0	10	0	4	0	NoSkillName						
10	0	6	0	10	0	5	0	NoSkillName						
10	0	7	0	10	0	6	0	NoSkillName						
10	0	8	0	10	0	7	0	NoSkillName						
11	0	1	0	0	0	-1	-1	NoSkillName						
11	0	2	0	11	0	1	0	NoSkillName						
11	0	3	0	11	0	2	0	NoSkillName						
11	0	4	0	11	0	3	0	NoSkillName						
11	0	5	0	11	0	4	0	NoSkillName						
11	0	6	0	11	0	5	0	NoSkillName						
11	0	7	0	11	0	6	0	NoSkillName						
11	0	8	0	11	0	7	0	NoSkillName						
11	0	9	0	11	0	8	0	NoSkillName						
11	0	10	0	11	0	9	0	NoSkillName						
11	0	11	0	11	0	10	0	NoSkillName						
11	0	12	0	11	0	11	0	NoSkillName						
12	0	1	0	0	0	-1	-1	NoSkillName						
12	0	2	0	12	0	1	0	NoSkillName						
12	0	3	0	12	0	2	0	NoSkillName						
12	0	4	0	12	0	3	0	NoSkillName						
12	0	5	0	12	0	4	0	NoSkillName						
12	0	6	0	12	0	5	0	NoSkillName						
12	0	7	0	12	0	6	0	NoSkillName						
12	0	8	0	12	0	7	0	NoSkillName						
12	0	9	0	12	0	8	0	NoSkillName						
12	0	10	0	12	0	9	0	NoSkillName						
12	0	11	0	12	0	10	0	NoSkillName						
12	0	12	0	12	0	11	0	NoSkillName						
12	0	13	0	12	0	12	0	NoSkillName						
12	0	14	0	12	0	13	0	NoSkillName						
13	0	1	0	0	0	-1	-1	NoSkillName						
15	0	1	0	0	0	-1	-1	NoSkillName						
15	0	2	0	15	0	1	0	NoSkillName						
15	0	3	0	15	0	2	0	NoSkillName						
15	0	4	0	15	0	3	0	NoSkillName						
15	0	5	0	15	0	4	0	NoSkillName						
15	0	6	0	15	0	5	0	NoSkillName						
15	0	7	0	15	0	6	0	NoSkillName						
15	0	8	0	15	0	7	0	NoSkillName						
15	0	9	0	15	0	8	0	NoSkillName						
15	0	10	0	15	0	9	0	NoSkillName						
15	0	11	0	15	0	10	0	NoSkillName						
15	0	12	0	15	0	11	0	NoSkillName						
15	0	13	0	15	0	12	0	NoSkillName						
15	0	14	0	15	0	13	0	NoSkillName						
15	0	15	0	15	0	14	0	NoSkillName						
15	0	16	0	15	0	15	0	NoSkillName						
15	0	17	0	15	0	16	0	NoSkillName						
15	0	18	0	15	0	17	0	NoSkillName						
15	0	19	0	15	0	18	0	NoSkillName						
15	0	20	0	15	0	19	0	NoSkillName						
15	0	21	0	15	0	20	0	NoSkillName						
15	0	22	0	15	0	21	0	NoSkillName						
15	0	23	0	15	0	22	0	NoSkillName						
15	0	24	0	15	0	23	0	NoSkillName						
15	0	25	0	15	0	24	0	NoSkillName						
15	0	26	0	15	0	25	0	NoSkillName						
15	0	27	0	15	0	26	0	NoSkillName						
15	0	28	0	15	0	27	0	NoSkillName						
15	0	29	0	15	0	28	0	NoSkillName						
15	0	30	0	15	0	29	0	NoSkillName						
15	0	31	0	15	0	30	0	NoSkillName						
15	0	32	0	15	0	31	0	NoSkillName						
15	0	33	0	15	0	32	0	NoSkillName						
15	0	34	0	15	0	33	0	NoSkillName						
15	0	35	0	15	0	34	0	NoSkillName						
15	0	36	0	15	0	35	0	NoSkillName						
15	0	37	0	15	0	36	0	NoSkillName						
15	0	38	0	15	0	37	0	NoSkillName						
15	0	39	0	15	0	38	0	NoSkillName						
15	0	40	0	15	0	39	0	NoSkillName						
15	0	41	0	15	0	40	0	NoSkillName						
15	0	42	0	15	0	41	0	NoSkillName						
15	0	43	0	15	0	42	0	NoSkillName						
15	0	44	0	15	0	43	0	NoSkillName						
15	0	45	0	15	0	44	0	NoSkillName						
15	0	46	0	15	0	45	0	NoSkillName						
15	0	47	0	15	0	46	0	NoSkillName						
15	0	48	0	15	0	47	0	NoSkillName						
15	0	49	0	15	0	48	0	NoSkillName						
15	0	50	0	15	0	49	0	NoSkillName						
15	0	51	0	15	0	50	0	NoSkillName						
15	0	52	0	15	0	51	0	NoSkillName						
16	0	1	0	0	0	-1	-1	NoSkillName						
16	0	2	0	16	0	1	0	NoSkillName						
16	0	3	0	16	0	2	0	NoSkillName						
16	0	4	0	16	0	3	0	NoSkillName						
16	0	5	0	16	0	4	0	NoSkillName						
16	0	6	0	16	0	5	0	NoSkillName						
16	0	7	0	16	0	6	0	NoSkillName						
16	0	8	0	16	0	7	0	NoSkillName						
16	0	9	0	16	0	8	0	NoSkillName						
16	0	10	0	16	0	9	0	NoSkillName						
16	0	11	0	16	0	10	0	NoSkillName						
16	0	12	0	16	0	11	0	NoSkillName						
16	0	13	0	16	0	12	0	NoSkillName						
16	0	14	0	16	0	13	0	NoSkillName						
16	0	15	0	16	0	14	0	NoSkillName						
16	0	16	0	16	0	15	0	NoSkillName						
16	0	17	0	16	0	16	0	NoSkillName						
16	0	18	0	16	0	17	0	NoSkillName						
16	0	19	0	16	0	18	0	NoSkillName						
16	0	20	0	16	0	19	0	NoSkillName						
16	0	21	0	16	0	20	0	NoSkillName						
16	0	22	0	16	0	21	0	NoSkillName						
16	0	23	0	16	0	22	0	NoSkillName						
16	0	24	0	16	0	23	0	NoSkillName						
17	0	1	0	0	0	-1	-1	NoSkillName						
17	0	2	0	17	0	1	0	NoSkillName						
17	0	3	0	17	0	2	0	NoSkillName						
17	0	4	0	17	0	3	0	NoSkillName						
17	0	5	0	17	0	4	0	NoSkillName						
17	0	6	0	17	0	5	0	NoSkillName						
17	0	7	0	17	0	6	0	NoSkillName						
17	0	8	0	17	0	7	0	NoSkillName						
17	0	9	0	17	0	8	0	NoSkillName						
17	0	10	0	17	0	9	0	NoSkillName						
17	0	11	0	17	0	10	0	NoSkillName						
17	0	12	0	17	0	11	0	NoSkillName						
17	0	13	0	17	0	12	0	NoSkillName						
17	0	14	0	17	0	13	0	NoSkillName						
17	0	15	0	17	0	14	0	NoSkillName						
17	0	16	0	17	0	15	0	NoSkillName						
17	0	17	0	17	0	16	0	NoSkillName						
17	0	18	0	17	0	17	0	NoSkillName						
17	0	19	0	17	0	18	0	NoSkillName						
17	0	20	0	17	0	19	0	NoSkillName						
17	0	21	0	17	0	20	0	NoSkillName						
17	0	22	0	17	0	21	0	NoSkillName						
17	0	23	0	17	0	22	0	NoSkillName						
17	0	24	0	17	0	23	0	NoSkillName						
17	0	25	0	17	0	24	0	NoSkillName						
17	0	26	0	17	0	25	0	NoSkillName						
17	0	27	0	17	0	26	0	NoSkillName						
17	0	28	0	17	0	27	0	NoSkillName						
17	0	29	0	17	0	28	0	NoSkillName						
17	0	30	0	17	0	29	0	NoSkillName						
17	0	31	0	17	0	30	0	NoSkillName						
17	0	32	0	17	0	31	0	NoSkillName						
17	0	33	0	17	0	32	0	NoSkillName						
17	0	34	0	17	0	33	0	NoSkillName						
18	0	1	0	0	0	-1	-1	NoSkillName						
18	0	2	0	18	0	1	0	NoSkillName						
18	0	3	0	18	0	2	0	NoSkillName						
18	0	4	0	18	0	3	0	NoSkillName						
18	0	5	0	18	0	4	0	NoSkillName						
18	0	6	0	18	0	5	0	NoSkillName						
18	0	7	0	18	0	6	0	NoSkillName						
18	0	8	0	18	0	7	0	NoSkillName						
18	0	9	0	18	0	8	0	NoSkillName						
18	0	10	0	18	0	9	0	NoSkillName						
18	0	11	0	18	0	10	0	NoSkillName						
18	0	12	0	18	0	11	0	NoSkillName						
18	0	13	0	18	0	12	0	NoSkillName						
18	0	14	0	18	0	13	0	NoSkillName						
18	0	15	0	18	0	14	0	NoSkillName						
18	0	16	0	18	0	15	0	NoSkillName						
18	0	17	0	18	0	16	0	NoSkillName						
18	0	18	0	18	0	17	0	NoSkillName						
18	0	19	0	18	0	18	0	NoSkillName						
18	0	20	0	18	0	19	0	NoSkillName						
18	0	21	0	18	0	20	0	NoSkillName						
18	0	22	0	18	0	21	0	NoSkillName						
18	0	23	0	18	0	22	0	NoSkillName						
18	0	24	0	18	0	23	0	NoSkillName						
18	0	25	0	18	0	24	0	NoSkillName						
18	0	26	0	18	0	25	0	NoSkillName						
18	0	27	0	18	0	26	0	NoSkillName						
18	0	28	0	18	0	27	0	NoSkillName						
18	0	29	0	18	0	28	0	NoSkillName						
18	0	30	0	18	0	29	0	NoSkillName						
18	0	31	0	18	0	30	0	NoSkillName						
18	0	32	0	18	0	31	0	NoSkillName						
18	0	33	0	18	0	32	0	NoSkillName						
18	0	34	0	18	0	33	0	NoSkillName						
18	0	35	0	18	0	34	0	NoSkillName						
18	0	36	0	18	0	35	0	NoSkillName						
18	0	37	0	18	0	36	0	NoSkillName						
19	0	1	0	0	0	-1	-1	NoSkillName						
19	0	2	0	19	0	1	0	NoSkillName						
19	0	3	0	19	0	2	0	NoSkillName						
19	0	4	0	19	0	3	0	NoSkillName						
19	0	5	0	19	0	4	0	NoSkillName						
19	0	6	0	19	0	5	0	NoSkillName						
19	0	7	0	19	0	6	0	NoSkillName						
19	0	8	0	19	0	7	0	NoSkillName						
19	0	9	0	19	0	8	0	NoSkillName						
19	0	10	0	19	0	9	0	NoSkillName						
19	0	11	0	19	0	10	0	NoSkillName						
19	0	12	0	19	0	11	0	NoSkillName						
19	0	13	0	19	0	12	0	NoSkillName						
19	0	14	0	19	0	13	0	NoSkillName						
19	0	15	0	19	0	14	0	NoSkillName						
19	0	16	0	19	0	15	0	NoSkillName						
19	0	17	0	19	0	16	0	NoSkillName						
19	0	18	0	19	0	17	0	NoSkillName						
19	0	19	0	19	0	18	0	NoSkillName						
19	0	20	0	19	0	19	0	NoSkillName						
19	0	21	0	19	0	20	0	NoSkillName						
19	0	22	0	19	0	21	0	NoSkillName						
19	0	23	0	19	0	22	0	NoSkillName						
19	0	24	0	19	0	23	0	NoSkillName						
19	0	25	0	19	0	24	0	NoSkillName						
19	0	26	0	19	0	25	0	NoSkillName						
19	0	27	0	19	0	26	0	NoSkillName						
19	0	28	0	19	0	27	0	NoSkillName						
19	0	29	0	19	0	28	0	NoSkillName						
19	0	30	0	19	0	29	0	NoSkillName						
19	0	31	0	19	0	30	0	NoSkillName						
19	0	32	0	19	0	31	0	NoSkillName						
19	0	33	0	19	0	32	0	NoSkillName						
19	0	34	0	19	0	33	0	NoSkillName						
19	0	35	0	19	0	34	0	NoSkillName						
19	0	36	0	19	0	35	0	NoSkillName						
19	0	37	0	19	0	36	0	NoSkillName						
21	0	1	0	0	0	-1	-1	NoSkillName						
21	0	2	0	21	0	1	0	NoSkillName						
21	0	3	0	21	0	2	0	NoSkillName						
22	0	1	0	0	0	-1	-1	NoSkillName						
22	0	2	0	22	0	1	0	NoSkillName						
22	0	3	0	22	0	2	0	NoSkillName						
22	0	4	0	22	0	3	0	NoSkillName						
22	0	5	0	22	0	4	0	NoSkillName						
22	0	6	0	22	0	5	0	NoSkillName						
22	0	7	0	22	0	6	0	NoSkillName						
24	0	1	0	0	0	-1	-1	NoSkillName						
24	0	2	0	24	0	1	0	NoSkillName						
24	0	3	0	24	0	2	0	NoSkillName						
24	0	4	0	24	0	3	0	NoSkillName						
24	0	5	0	24	0	4	0	NoSkillName						
24	0	6	0	24	0	5	0	NoSkillName						
24	0	7	0	24	0	6	0	NoSkillName						
24	0	8	0	24	0	7	0	NoSkillName						
24	0	9	0	24	0	8	0	NoSkillName						
24	0	10	0	24	0	9	0	NoSkillName						
24	0	11	0	24	0	10	0	NoSkillName						
24	0	12	0	24	0	11	0	NoSkillName						
24	0	13	0	24	0	12	0	NoSkillName						
24	0	14	0	24	0	13	0	NoSkillName						
24	0	15	0	24	0	14	0	NoSkillName						
24	0	16	0	24	0	15	0	NoSkillName						
24	0	17	0	24	0	16	0	NoSkillName						
24	0	18	0	24	0	17	0	NoSkillName						
24	0	19	0	24	0	18	0	NoSkillName						
24	0	20	0	24	0	19	0	NoSkillName						
24	0	21	0	24	0	20	0	NoSkillName						
24	0	22	0	24	0	21	0	NoSkillName						
24	0	23	0	24	0	22	0	NoSkillName						
24	0	24	0	24	0	23	0	NoSkillName						
24	0	25	0	24	0	24	0	NoSkillName						
24	0	26	0	24	0	25	0	NoSkillName						
24	0	27	0	24	0	26	0	NoSkillName						
24	0	28	0	24	0	27	0	NoSkillName						
24	0	29	0	24	0	28	0	NoSkillName						
24	0	30	0	24	0	29	0	NoSkillName						
24	0	31	0	24	0	30	0	NoSkillName						
25	0	1	0	0	0	-1	-1	NoSkillName						
25	0	2	0	25	0	1	0	NoSkillName						
25	0	3	0	25	0	2	0	NoSkillName						
25	0	4	0	25	0	3	0	NoSkillName						
25	0	5	0	25	0	4	0	NoSkillName						
25	0	6	0	25	0	5	0	NoSkillName						
25	0	7	0	25	0	6	0	NoSkillName						
25	0	8	0	25	0	7	0	NoSkillName						
25	0	9	0	25	0	8	0	NoSkillName						
27	0	1	0	0	0	-1	-1	NoSkillName						
27	0	2	0	27	0	1	0	NoSkillName						
27	0	3	0	27	0	2	0	NoSkillName						
27	0	4	0	27	0	3	0	NoSkillName						
27	0	5	0	27	0	4	0	NoSkillName						
27	0	6	0	27	0	5	0	NoSkillName						
27	0	7	0	27	0	6	0	NoSkillName						
27	0	8	0	27	0	7	0	NoSkillName						
27	0	9	0	27	0	8	0	NoSkillName						
27	0	10	0	27	0	9	0	NoSkillName						
27	0	11	0	27	0	10	0	NoSkillName						
27	0	12	0	27	0	11	0	NoSkillName						
27	0	13	0	27	0	12	0	NoSkillName						
27	0	14	0	27	0	13	0	NoSkillName						
28	0	1	0	0	0	-1	-1	NoSkillName						
28	0	2	0	28	0	1	0	NoSkillName						
28	0	3	0	28	0	2	0	NoSkillName						
28	0	4	0	28	0	3	0	NoSkillName						
28	0	5	0	28	0	4	0	NoSkillName						
28	0	6	0	28	0	5	0	NoSkillName						
28	0	7	0	28	0	6	0	NoSkillName						
28	0	8	0	28	0	7	0	NoSkillName						
28	0	9	0	28	0	8	0	NoSkillName						
28	0	10	0	28	0	9	0	NoSkillName						
28	0	11	0	28	0	10	0	NoSkillName						
28	0	12	0	28	0	11	0	NoSkillName						
28	0	13	0	28	0	12	0	NoSkillName						
28	0	14	0	28	0	13	0	NoSkillName						
28	0	15	0	28	0	14	0	NoSkillName						
28	0	16	0	28	0	15	0	NoSkillName						
28	0	17	0	28	0	16	0	NoSkillName						
28	0	18	0	28	0	17	0	NoSkillName						
28	0	19	0	28	0	18	0	NoSkillName						
28	0	20	0	28	0	19	0	NoSkillName						
28	0	21	0	28	0	20	0	NoSkillName						
28	0	22	0	28	0	21	0	NoSkillName						
28	0	23	0	28	0	22	0	NoSkillName						
28	0	24	0	28	0	23	0	NoSkillName						
28	0	25	0	28	0	24	0	NoSkillName						
28	0	26	0	28	0	25	0	NoSkillName						
28	0	27	0	28	0	26	0	NoSkillName						
28	0	28	0	28	0	27	0	NoSkillName						
28	0	29	0	28	0	28	0	NoSkillName						
28	0	30	0	28	0	29	0	NoSkillName						
28	0	31	0	28	0	30	0	NoSkillName						
28	0	32	0	28	0	31	0	NoSkillName						
28	0	33	0	28	0	32	0	NoSkillName						
28	0	34	0	28	0	33	0	NoSkillName						
28	0	35	0	28	0	34	0	NoSkillName						
28	0	36	0	28	0	35	0	NoSkillName						
28	0	37	0	28	0	36	0	NoSkillName						
28	0	38	0	28	0	37	0	NoSkillName						
28	0	39	0	28	0	38	0	NoSkillName						
28	0	40	0	28	0	39	0	NoSkillName						
28	0	41	0	28	0	40	0	NoSkillName						
28	0	42	0	28	0	41	0	NoSkillName						
28	0	43	0	28	0	42	0	NoSkillName						
28	0	44	0	28	0	43	0	NoSkillName						
28	0	45	0	28	0	44	0	NoSkillName						
28	0	46	0	28	0	45	0	NoSkillName						
28	0	47	0	28	0	46	0	NoSkillName						
28	0	48	0	28	0	47	0	NoSkillName						
28	0	49	0	28	0	48	0	NoSkillName						
29	0	1	0	0	0	-1	-1	NoSkillName						
29	0	2	0	29	0	1	0	NoSkillName						
29	0	3	0	29	0	2	0	NoSkillName						
29	0	4	0	29	0	3	0	NoSkillName						
29	0	5	0	29	0	4	0	NoSkillName						
29	0	6	0	29	0	5	0	NoSkillName						
29	0	7	0	29	0	6	0	NoSkillName						
29	0	8	0	29	0	7	0	NoSkillName						
29	0	9	0	29	0	8	0	NoSkillName						
29	0	10	0	29	0	9	0	NoSkillName						
29	0	11	0	29	0	10	0	NoSkillName						
29	0	12	0	29	0	11	0	NoSkillName						
29	0	13	0	29	0	12	0	NoSkillName						
29	0	14	0	29	0	13	0	NoSkillName						
29	0	15	0	29	0	14	0	NoSkillName						
29	0	16	0	29	0	15	0	NoSkillName						
29	0	17	0	29	0	16	0	NoSkillName						
29	0	18	0	29	0	17	0	NoSkillName						
29	0	19	0	29	0	18	0	NoSkillName						
29	0	20	0	29	0	19	0	NoSkillName						
29	0	21	0	29	0	20	0	NoSkillName						
29	0	22	0	29	0	21	0	NoSkillName						
29	0	23	0	29	0	22	0	NoSkillName						
29	0	24	0	29	0	23	0	NoSkillName						
30	0	1	0	0	0	-1	-1	NoSkillName						
30	0	2	0	30	0	1	0	NoSkillName						
30	0	3	0	30	0	2	0	NoSkillName						
30	0	4	0	30	0	3	0	NoSkillName						
30	0	5	0	30	0	4	0	NoSkillName						
30	0	6	0	30	0	5	0	NoSkillName						
30	0	7	0	30	0	6	0	NoSkillName						
30	0	8	0	30	0	7	0	NoSkillName						
30	0	9	0	30	0	8	0	NoSkillName						
30	0	10	0	30	0	9	0	NoSkillName						
30	0	11	0	30	0	10	0	NoSkillName						
30	0	12	0	30	0	11	0	NoSkillName						
30	0	13	0	30	0	12	0	NoSkillName						
30	0	14	0	30	0	13	0	NoSkillName						
30	0	15	0	30	0	14	0	NoSkillName						
