id1	id2	level1	level2	id3	id4	level3	level4	name	description	desc_val	desc_add1	desc_val1	desc_add2	desc_val2
3	0	2	0	3	0	1	0	u,パワー ストライク\0	a,	a,32\0	a,none\0	a,	a,none\0	a,
3	0	3	0	3	0	2	0	u,パワー ストライク\0	a,	a,35\0	a,none\0	a,	a,none\0	a,
3	0	4	0	3	0	3	0	u,パワー ストライク\0	a,	a,46\0	a,none\0	a,	a,none\0	a,
3	0	5	0	3	0	4	0	u,パワー ストライク\0	a,	a,51\0	a,none\0	a,	a,none\0	a,
3	0	6	0	3	0	5	0	u,パワー ストライク\0	a,	a,55\0	a,none\0	a,	a,none\0	a,
3	0	7	0	3	0	6	0	u,パワー ストライク\0	a,	a,71\0	a,none\0	a,	a,none\0	a,
3	0	8	0	3	0	7	0	u,パワー ストライク\0	a,	a,78\0	a,none\0	a,	a,none\0	a,
3	0	9	0	3	0	8	0	u,パワー ストライク\0	a,	a,84\0	a,none\0	a,	a,none\0	a,
4	0	1	0	0	0	-1	-1	u,ダッシュ\0	u,$s1、自分の移動速度が$s2向上します。\0	u,15秒間;40\0	a,none\0	a,	a,none\0	a,
4	0	2	0	4	0	1	0	u,ダッシュ\0	a,	u,15秒間;66\0	a,none\0	a,	a,none\0	a,
5	0	1	0	0	0	-1	-1	u,ダブル ソニック スラッシュ\0	u,剣気を溜めて激しく振り回します。攻撃力に追加された$s1の威力で対象を攻撃します。二刀流武器装備時に使えます。剣気消耗時に威力が向上します(最大で$s2個消耗)。オーバーヒット可能。クリティカル可能。\0	a,918;3\0	a,none\0	a,	a,none\0	a,
5	0	2	0	5	0	1	0	u,ダブル ソニック スラッシュ\0	a,	a,971;3\0	a,none\0	a,	a,none\0	a,
5	0	3	0	5	0	2	0	u,ダブル ソニック スラッシュ\0	a,	a,1025;3\0	a,none\0	a,	a,none\0	a,
5	0	4	0	5	0	3	0	u,ダブル ソニック スラッシュ\0	a,	a,1081;3\0	a,none\0	a,	a,none\0	a,
5	0	5	0	5	0	4	0	u,ダブル ソニック スラッシュ\0	a,	a,1140;3\0	a,none\0	a,	a,none\0	a,
5	0	6	0	5	0	5	0	u,ダブル ソニック スラッシュ\0	a,	a,1200;3\0	a,none\0	a,	a,none\0	a,
5	0	7	0	5	0	6	0	u,ダブル ソニック スラッシュ\0	a,	a,1262;3\0	a,none\0	a,	a,none\0	a,
5	0	8	0	5	0	7	0	u,ダブル ソニック スラッシュ\0	a,	a,1327;3\0	a,none\0	a,	a,none\0	a,
5	0	9	0	5	0	8	0	u,ダブル ソニック スラッシュ\0	a,	a,1393;3\0	a,none\0	a,	a,none\0	a,
5	0	10	0	5	0	9	0	u,ダブル ソニック スラッシュ\0	a,	a,1461;3\0	a,none\0	a,	a,none\0	a,
5	0	11	0	5	0	10	0	u,ダブル ソニック スラッシュ\0	a,	a,1531;3\0	a,none\0	a,	a,none\0	a,
5	0	12	0	5	0	11	0	u,ダブル ソニック スラッシュ\0	a,	a,1603;3\0	a,none\0	a,	a,none\0	a,
5	0	13	0	5	0	12	0	u,ダブル ソニック スラッシュ\0	a,	a,1677;3\0	a,none\0	a,	a,none\0	a,
5	0	14	0	5	0	13	0	u,ダブル ソニック スラッシュ\0	a,	a,1753;3\0	a,none\0	a,	a,none\0	a,
5	0	15	0	5	0	14	0	u,ダブル ソニック スラッシュ\0	a,	a,1830;3\0	a,none\0	a,	a,none\0	a,
5	0	16	0	5	0	15	0	u,ダブル ソニック スラッシュ\0	a,	a,1908;3\0	a,none\0	a,	a,none\0	a,
5	0	17	0	5	0	16	0	u,ダブル ソニック スラッシュ\0	a,	a,1988;3\0	a,none\0	a,	a,none\0	a,
5	0	18	0	5	0	17	0	u,ダブル ソニック スラッシュ\0	a,	a,2070;3\0	a,none\0	a,	a,none\0	a,
5	0	19	0	5	0	18	0	u,ダブル ソニック スラッシュ\0	a,	a,2153;3\0	a,none\0	a,	a,none\0	a,
5	0	20	0	5	0	19	0	u,ダブル ソニック スラッシュ\0	a,	a,2237;3\0	a,none\0	a,	a,none\0	a,
5	0	21	0	5	0	20	0	u,ダブル ソニック スラッシュ\0	a,	a,2322;3\0	a,none\0	a,	a,none\0	a,
5	0	22	0	5	0	21	0	u,ダブル ソニック スラッシュ\0	a,	a,2408;3\0	a,none\0	a,	a,none\0	a,
5	0	23	0	5	0	22	0	u,ダブル ソニック スラッシュ\0	a,	a,2494;3\0	a,none\0	a,	a,none\0	a,
5	0	24	0	5	0	23	0	u,ダブル ソニック スラッシュ\0	a,	a,2581;3\0	a,none\0	a,	a,none\0	a,
5	0	25	0	5	0	24	0	u,ダブル ソニック スラッシュ\0	a,	a,2669;3\0	a,none\0	a,	a,none\0	a,
5	0	26	0	5	0	25	0	u,ダブル ソニック スラッシュ\0	a,	a,2757;3\0	a,none\0	a,	a,none\0	a,
5	0	27	0	5	0	26	0	u,ダブル ソニック スラッシュ\0	a,	a,2846;3\0	a,none\0	a,	a,none\0	a,
5	0	28	0	5	0	27	0	u,ダブル ソニック スラッシュ\0	a,	a,2934;3\0	a,none\0	a,	a,none\0	a,
5	0	29	0	5	0	28	0	u,ダブル ソニック スラッシュ\0	a,	a,3022;3\0	a,none\0	a,	a,none\0	a,
5	0	30	0	5	0	29	0	u,ダブル ソニック スラッシュ\0	a,	a,3109;3\0	a,none\0	a,	a,none\0	a,
5	0	31	0	5	0	30	0	u,ダブル ソニック スラッシュ\0	a,	a,3196;3\0	a,none\0	a,	a,none\0	a,
6	0	1	0	0	0	-1	-1	u,ソニック ブラスター\0	u,剣気を放って攻撃力に追加された$s1の威力で対象を攻撃します。$s2、敵をスタン状態に陥れます。二刀流、剣、鈍器装備時に使用できます。剣気消耗時に威力が向上します(最大で$s3個消耗)。オーバーヒット可能。クリティカル可能。\0	u,369;5秒間;2\0	a,none\0	a,	a,none\0	a,
6	0	2	0	6	0	1	0	u,ソニック ブラスター\0	a,	u,392;5秒間;2\0	a,none\0	a,	a,none\0	a,
6	0	3	0	6	0	2	0	u,ソニック ブラスター\0	a,	u,417;5秒間;2\0	a,none\0	a,	a,none\0	a,
6	0	4	0	6	0	3	0	u,ソニック ブラスター\0	a,	u,442;5秒間;2\0	a,none\0	a,	a,none\0	a,
6	0	5	0	6	0	4	0	u,ソニック ブラスター\0	a,	u,469;5秒間;2\0	a,none\0	a,	a,none\0	a,
6	0	6	0	6	0	5	0	u,ソニック ブラスター\0	a,	u,496;5秒間;2\0	a,none\0	a,	a,none\0	a,
6	0	7	0	6	0	6	0	u,ソニック ブラスター\0	a,	u,525;5秒間;2\0	a,none\0	a,	a,none\0	a,
6	0	8	0	6	0	7	0	u,ソニック ブラスター\0	a,	u,555;5秒間;2\0	a,none\0	a,	a,none\0	a,
6	0	9	0	6	0	8	0	u,ソニック ブラスター\0	a,	u,586;5秒間;2\0	a,none\0	a,	a,none\0	a,
6	0	10	0	6	0	9	0	u,ソニック ブラスター\0	a,	u,618;5秒間;2\0	a,none\0	a,	a,none\0	a,
6	0	11	0	6	0	10	0	u,ソニック ブラスター\0	a,	u,651;5秒間;2\0	a,none\0	a,	a,none\0	a,
6	0	12	0	6	0	11	0	u,ソニック ブラスター\0	a,	u,686;5秒間;2\0	a,none\0	a,	a,none\0	a,
6	0	13	0	6	0	12	0	u,ソニック ブラスター\0	a,	u,722;5秒間;2\0	a,none\0	a,	a,none\0	a,
6	0	14	0	6	0	13	0	u,ソニック ブラスター\0	a,	u,758;5秒間;2\0	a,none\0	a,	a,none\0	a,
6	0	15	0	6	0	14	0	u,ソニック ブラスター\0	a,	u,796;5秒間;2\0	a,none\0	a,	a,none\0	a,
6	0	16	0	6	0	15	0	u,ソニック ブラスター\0	a,	u,835;5秒間;2\0	a,none\0	a,	a,none\0	a,
6	0	17	0	6	0	16	0	u,ソニック ブラスター\0	a,	u,875;5秒間;2\0	a,none\0	a,	a,none\0	a,
6	0	18	0	6	0	17	0	u,ソニック ブラスター\0	a,	u,916;5秒間;2\0	a,none\0	a,	a,none\0	a,
6	0	19	0	6	0	18	0	u,ソニック ブラスター\0	a,	u,959;5秒間;2\0	a,none\0	a,	a,none\0	a,
6	0	20	0	6	0	19	0	u,ソニック ブラスター\0	a,	u,1002;5秒間;2\0	a,none\0	a,	a,none\0	a,
6	0	21	0	6	0	20	0	u,ソニック ブラスター\0	a,	u,1046;5秒間;2\0	a,none\0	a,	a,none\0	a,
6	0	22	0	6	0	21	0	u,ソニック ブラスター\0	a,	u,1091;5秒間;2\0	a,none\0	a,	a,none\0	a,
6	0	23	0	6	0	22	0	u,ソニック ブラスター\0	a,	u,1136;5秒間;2\0	a,none\0	a,	a,none\0	a,
6	0	24	0	6	0	23	0	u,ソニック ブラスター\0	a,	u,1183;5秒間;2\0	a,none\0	a,	a,none\0	a,
6	0	25	0	6	0	24	0	u,ソニック ブラスター\0	a,	u,1230;5秒間;2\0	a,none\0	a,	a,none\0	a,
6	0	26	0	6	0	25	0	u,ソニック ブラスター\0	a,	u,1278;5秒間;2\0	a,none\0	a,	a,none\0	a,
6	0	27	0	6	0	26	0	u,ソニック ブラスター\0	a,	u,1327;5秒間;2\0	a,none\0	a,	a,none\0	a,
6	0	28	0	6	0	27	0	u,ソニック ブラスター\0	a,	u,1376;5秒間;2\0	a,none\0	a,	a,none\0	a,
6	0	29	0	6	0	28	0	u,ソニック ブラスター\0	a,	u,1425;5秒間;2\0	a,none\0	a,	a,none\0	a,
6	0	30	0	6	0	29	0	u,ソニック ブラスター\0	a,	u,1475;5秒間;2\0	a,none\0	a,	a,none\0	a,
6	0	31	0	6	0	30	0	u,ソニック ブラスター\0	a,	u,1525;5秒間;2\0	a,none\0	a,	a,none\0	a,
6	0	32	0	6	0	31	0	u,ソニック ブラスター\0	a,	u,1576;5秒間;2\0	a,none\0	a,	a,none\0	a,
6	0	33	0	6	0	32	0	u,ソニック ブラスター\0	a,	u,1626;5秒間;2\0	a,none\0	a,	a,none\0	a,
6	0	34	0	6	0	33	0	u,ソニック ブラスター\0	a,	u,1677;5秒間;2\0	a,none\0	a,	a,none\0	a,
6	0	35	0	6	0	34	0	u,ソニック ブラスター\0	a,	u,1727;5秒間;2\0	a,none\0	a,	a,none\0	a,
6	0	36	0	6	0	35	0	u,ソニック ブラスター\0	a,	u,1777;5秒間;2\0	a,none\0	a,	a,none\0	a,
6	0	37	0	6	0	36	0	u,ソニック ブラスター\0	a,	u,1827;5秒間;2\0	a,none\0	a,	a,none\0	a,
7	0	1	0	0	0	-1	-1	u,ソニック ストーム\0	u,剣気を放って攻撃力に追加された$s1の威力で敵の周りを攻撃します。剣、鈍器、槍、格闘武器、二刀流武器装備時に使えます。剣気消耗時に威力が向上します(最大で$s2個消耗)。オーバーヒット可能。クリティカル可能。\0	a,155;2\0	a,none\0	a,	a,none\0	a,
7	0	2	0	7	0	1	0	u,ソニック ストーム\0	a,	a,163;2\0	a,none\0	a,	a,none\0	a,
7	0	3	0	7	0	2	0	u,ソニック ストーム\0	a,	a,172;2\0	a,none\0	a,	a,none\0	a,
7	0	4	0	7	0	3	0	u,ソニック ストーム\0	a,	a,181;2\0	a,none\0	a,	a,none\0	a,
7	0	5	0	7	0	4	0	u,ソニック ストーム\0	a,	a,190;2\0	a,none\0	a,	a,none\0	a,
7	0	6	0	7	0	5	0	u,ソニック ストーム\0	a,	a,199;2\0	a,none\0	a,	a,none\0	a,
7	0	7	0	7	0	6	0	u,ソニック ストーム\0	a,	a,209;2\0	a,none\0	a,	a,none\0	a,
7	0	8	0	7	0	7	0	u,ソニック ストーム\0	a,	a,219;2\0	a,none\0	a,	a,none\0	a,
7	0	9	0	7	0	8	0	u,ソニック ストーム\0	a,	a,229;2\0	a,none\0	a,	a,none\0	a,
7	0	10	0	7	0	9	0	u,ソニック ストーム\0	a,	a,240;2\0	a,none\0	a,	a,none\0	a,
7	0	11	0	7	0	10	0	u,ソニック ストーム\0	a,	a,251;2\0	a,none\0	a,	a,none\0	a,
7	0	12	0	7	0	11	0	u,ソニック ストーム\0	a,	a,262;2\0	a,none\0	a,	a,none\0	a,
7	0	13	0	7	0	12	0	u,ソニック ストーム\0	a,	a,273;2\0	a,none\0	a,	a,none\0	a,
7	0	14	0	7	0	13	0	u,ソニック ストーム\0	a,	a,284;2\0	a,none\0	a,	a,none\0	a,
7	0	15	0	7	0	14	0	u,ソニック ストーム\0	a,	a,296;2\0	a,none\0	a,	a,none\0	a,
7	0	16	0	7	0	15	0	u,ソニック ストーム\0	a,	a,308;2\0	a,none\0	a,	a,none\0	a,
7	0	17	0	7	0	16	0	u,ソニック ストーム\0	a,	a,320;2\0	a,none\0	a,	a,none\0	a,
7	0	18	0	7	0	17	0	u,ソニック ストーム\0	a,	a,332;2\0	a,none\0	a,	a,none\0	a,
7	0	19	0	7	0	18	0	u,ソニック ストーム\0	a,	a,344;2\0	a,none\0	a,	a,none\0	a,
7	0	20	0	7	0	19	0	u,ソニック ストーム\0	a,	a,357;2\0	a,none\0	a,	a,none\0	a,
7	0	21	0	7	0	20	0	u,ソニック ストーム\0	a,	a,369;2\0	a,none\0	a,	a,none\0	a,
7	0	22	0	7	0	21	0	u,ソニック ストーム\0	a,	a,382;2\0	a,none\0	a,	a,none\0	a,
7	0	23	0	7	0	22	0	u,ソニック ストーム\0	a,	a,394;2\0	a,none\0	a,	a,none\0	a,
7	0	24	0	7	0	23	0	u,ソニック ストーム\0	a,	a,407;2\0	a,none\0	a,	a,none\0	a,
7	0	25	0	7	0	24	0	u,ソニック ストーム\0	a,	a,420;2\0	a,none\0	a,	a,none\0	a,
7	0	26	0	7	0	25	0	u,ソニック ストーム\0	a,	a,432;2\0	a,none\0	a,	a,none\0	a,
7	0	27	0	7	0	26	0	u,ソニック ストーム\0	a,	a,445;2\0	a,none\0	a,	a,none\0	a,
7	0	28	0	7	0	27	0	u,ソニック ストーム\0	a,	a,457;2\0	a,none\0	a,	a,none\0	a,
8	0	1	0	0	0	-1	-1	u,フォーカス ソニック\0	u,気をためます。剣、鈍器、二刀流武器装備時使用可能。$s1段階まで可能。\0	a,1\0	a,none\0	a,	a,none\0	a,
8	0	2	0	8	0	1	0	u,フォーカス ソニック\0	a,	a,2\0	a,none\0	a,	a,none\0	a,
8	0	3	0	8	0	2	0	u,フォーカス ソニック\0	a,	a,3\0	a,none\0	a,	a,none\0	a,
8	0	4	0	8	0	3	0	u,フォーカス ソニック\0	a,	a,4\0	a,none\0	a,	a,none\0	a,
8	0	5	0	8	0	4	0	u,フォーカス ソニック\0	a,	a,5\0	a,none\0	a,	a,none\0	a,
8	0	6	0	8	0	5	0	u,フォーカス ソニック\0	a,	a,6\0	a,none\0	a,	a,none\0	a,
8	0	7	0	8	0	6	0	u,フォーカス ソニック\0	a,	a,7\0	a,none\0	a,	a,none\0	a,
8	0	8	0	8	0	7	0	u,フォーカス ソニック\0	a,	a,8\0	a,none\0	a,	a,none\0	a,
9	0	1	0	0	0	-1	-1	u,ソニック バスター\0	u,剣気を爆発させ攻撃力に追加された$s1の威力で前方の敵を攻撃します。エネルギー ストーン$s2個消耗。剣、鈍器、二刀流武器装備時に使えます。剣気消耗時に威力が向上します(最大で$s3個消耗)。オーバーヒット可能。クリティカル可能。\0	a,111;3;2\0	a,none\0	a,	a,none\0	a,
9	0	2	0	9	0	1	0	u,ソニック バスター\0	a,	a,118;3;2\0	a,none\0	a,	a,none\0	a,
9	0	3	0	9	0	2	0	u,ソニック バスター\0	a,	a,124;3;2\0	a,none\0	a,	a,none\0	a,
9	0	4	0	9	0	3	0	u,ソニック バスター\0	a,	a,132;3;2\0	a,none\0	a,	a,none\0	a,
9	0	5	0	9	0	4	0	u,ソニック バスター\0	a,	a,139;3;2\0	a,none\0	a,	a,none\0	a,
9	0	6	0	9	0	5	0	u,ソニック バスター\0	a,	a,147;3;2\0	a,none\0	a,	a,none\0	a,
9	0	7	0	9	0	6	0	u,ソニック バスター\0	a,	a,155;3;2\0	a,none\0	a,	a,none\0	a,
9	0	8	0	9	0	7	0	u,ソニック バスター\0	a,	a,163;3;2\0	a,none\0	a,	a,none\0	a,
9	0	9	0	9	0	8	0	u,ソニック バスター\0	a,	a,172;3;2\0	a,none\0	a,	a,none\0	a,
9	0	10	0	9	0	9	0	u,ソニック バスター\0	a,	a,181;3;2\0	a,none\0	a,	a,none\0	a,
9	0	11	0	9	0	10	0	u,ソニック バスター\0	a,	a,190;3;2\0	a,none\0	a,	a,none\0	a,
9	0	12	0	9	0	11	0	u,ソニック バスター\0	a,	a,199;3;2\0	a,none\0	a,	a,none\0	a,
9	0	13	0	9	0	12	0	u,ソニック バスター\0	a,	a,209;3;2\0	a,none\0	a,	a,none\0	a,
9	0	14	0	9	0	13	0	u,ソニック バスター\0	a,	a,219;3;2\0	a,none\0	a,	a,none\0	a,
9	0	15	0	9	0	14	0	u,ソニック バスター\0	a,	a,229;3;2\0	a,none\0	a,	a,none\0	a,
9	0	16	0	9	0	15	0	u,ソニック バスター\0	a,	a,240;3;2\0	a,none\0	a,	a,none\0	a,
9	0	17	0	9	0	16	0	u,ソニック バスター\0	a,	a,251;3;2\0	a,none\0	a,	a,none\0	a,
9	0	18	0	9	0	17	0	u,ソニック バスター\0	a,	a,262;3;2\0	a,none\0	a,	a,none\0	a,
9	0	19	0	9	0	18	0	u,ソニック バスター\0	a,	a,273;3;2\0	a,none\0	a,	a,none\0	a,
9	0	20	0	9	0	19	0	u,ソニック バスター\0	a,	a,284;3;2\0	a,none\0	a,	a,none\0	a,
9	0	21	0	9	0	20	0	u,ソニック バスター\0	a,	a,296;3;2\0	a,none\0	a,	a,none\0	a,
9	0	22	0	9	0	21	0	u,ソニック バスター\0	a,	a,308;3;2\0	a,none\0	a,	a,none\0	a,
9	0	23	0	9	0	22	0	u,ソニック バスター\0	a,	a,320;3;2\0	a,none\0	a,	a,none\0	a,
9	0	24	0	9	0	23	0	u,ソニック バスター\0	a,	a,332;3;2\0	a,none\0	a,	a,none\0	a,
9	0	25	0	9	0	24	0	u,ソニック バスター\0	a,	a,344;3;2\0	a,none\0	a,	a,none\0	a,
9	0	26	0	9	0	25	0	u,ソニック バスター\0	a,	a,357;3;2\0	a,none\0	a,	a,none\0	a,
9	0	27	0	9	0	26	0	u,ソニック バスター\0	a,	a,369;3;2\0	a,none\0	a,	a,none\0	a,
9	0	28	0	9	0	27	0	u,ソニック バスター\0	a,	a,382;3;2\0	a,none\0	a,	a,none\0	a,
9	0	29	0	9	0	28	0	u,ソニック バスター\0	a,	a,394;3;2\0	a,none\0	a,	a,none\0	a,
9	0	30	0	9	0	29	0	u,ソニック バスター\0	a,	a,407;3;2\0	a,none\0	a,	a,none\0	a,
9	0	31	0	9	0	30	0	u,ソニック バスター\0	a,	a,420;3;2\0	a,none\0	a,	a,none\0	a,
9	0	32	0	9	0	31	0	u,ソニック バスター\0	a,	a,432;3;2\0	a,none\0	a,	a,none\0	a,
9	0	33	0	9	0	32	0	u,ソニック バスター\0	a,	a,445;3;2\0	a,none\0	a,	a,none\0	a,
9	0	34	0	9	0	33	0	u,ソニック バスター\0	a,	a,457;3;2\0	a,none\0	a,	a,none\0	a,
10	0	1	0	0	0	-1	-1	u,サモン ストーム キュービック\0	u,敵にダメージを与える魔法を使うストーム キュービックを召喚します。召喚時にルーンストーンが$s1個必要です。\0	a,4\0	a,none\0	a,	a,none\0	a,
10	0	2	0	10	0	1	0	u,サモン ストーム キュービック\0	a,	a,5\0	a,none\0	a,	a,none\0	a,
10	0	3	0	10	0	2	0	u,サモン ストーム キュービック\0	a,	a,7\0	a,none\0	a,	a,none\0	a,
10	0	4	0	10	0	3	0	u,サモン ストーム キュービック\0	a,	a,7\0	a,none\0	a,	a,none\0	a,
10	0	5	0	10	0	4	0	u,サモン ストーム キュービック\0	a,	a,8\0	a,none\0	a,	a,none\0	a,
10	0	6	0	10	0	5	0	u,サモン ストーム キュービック\0	a,	a,10\0	a,none\0	a,	a,none\0	a,
10	0	7	0	10	0	6	0	u,サモン ストーム キュービック\0	a,	a,11\0	a,none\0	a,	a,none\0	a,
10	0	8	0	10	0	7	0	u,サモン ストーム キュービック\0	a,	a,11\0	a,none\0	a,	a,none\0	a,
11	0	1	0	0	0	-1	-1	u,トリック\0	u,自分に対する攻撃欲求がなくなります。短剣装備時に使用可能。ターゲット解除。\0	a,	a,none\0	a,	a,none\0	a,
