id	name	description	rgb[0]	rgb[1]	rgb[2]	reserved1
20192	タイラント		9C	E8	A9	-1
20194	クイーン ウンディーネ		9C	E8	A9	-1
20199	エンバー バシリスク		9C	E8	A9	-1
20203	ディオン グリズリー		9C	E8	A9	-1
20204	ブラッド ビー		9C	E8	A9	-1
20205	ダイアー ウルフ		9C	E8	A9	-1
20206	カディフ ウェアウルフ		9C	E8	A9	-1
20207	オル マフム ゲリラ		9C	E8	A9	-1
20208	オル マフム レイダー		9C	E8	A9	-1
20209	オル マフム スナイパー		9C	E8	A9	-1
20210	オル マフム サブリーダー		9C	E8	A9	-1
20211	オル マフム リーダー		9C	E8	A9	-1
20212	ブラッディアックス トゥーマック	オル マフム ロード	9C	E8	A9	-1
20213	ポルタ		9C	E8	A9	-1
20214	エックスクロ		9C	E8	A9	-1
20215	モルデオ		9C	E8	A9	-1
20216	リケンセオ		9C	E8	A9	-1
20217	クラトル		9C	E8	A9	-1
20218	プレモ		9C	E8	A9	-1
20219	バルディウス		9C	E8	A9	-1
20220	ディコール		9C	E8	A9	-1
20221	ペルーン		9C	E8	A9	-1
20222	トルフェ		9C	E8	A9	-1
20224	オル マフム レンジャー		9C	E8	A9	-1
20225	ミスト ジャイアント リーチ		9C	E8	A9	-1
20226	グレイ アント		9C	E8	A9	-1
20227	ミスト ホラー リッパー		9C	E8	A9	-1
20228	クリムゾン アント		9C	E8	A9	-1
20229	ウィアード ビー		9C	E8	A9	-1
20230	マーシュ スタッカート ワーカー		9C	E8	A9	-1
20231	インピキオ		9C	E8	A9	-1
20232	マーシュ スタッカート ソルジャー		9C	E8	A9	-1
20233	マーシュ スパイダー		9C	E8	A9	-1
20234	マーシュ スタッカート ドローン		9C	E8	A9	-1
20235	シャックル		9C	E8	A9	-1
20236	ケイブ サーバント		9C	E8	A9	-1
20237	ケイブ サーバント アーチャー		9C	E8	A9	-1
20238	ケイブ サーバント ファイター		9C	E8	A9	-1
20239	ケイブ サーバント リーダー		9C	E8	A9	-1
20240	ロイヤル ケイブ サーバント		9C	E8	A9	-1
20241	ハンター ガーゴイル		9C	E8	A9	-1
20242	ダスト ウィンド		9C	E8	A9	-1
20243	サンダー ウォーム		9C	E8	A9	-1
20244	マルック サキュバス		9C	E8	A9	-1
20245	マルック サキュバス トゥレン		9C	E8	A9	-1
20246	ケイブ キーパー		9C	E8	A9	-1
20248	トゥレック バグベアー		9C	E8	A9	-1
20249	トゥレック バグベアー ファイター		9C	E8	A9	-1
20250	グラス ジャガー		9C	E8	A9	-1
20251	デルー リザードマン		9C	E8	A9	-1
20252	デルー リザードマン スカウト		9C	E8	A9	-1
20253	デルー リザードマン ソルジャー		9C	E8	A9	-1
20254	スケルトン アックスマン		9C	E8	A9	-1
20260	オーク ヒーロー		9C	E8	A9	-1
20261	オーク シャーマン		9C	E8	A9	-1
20265	フローティング アイ サーチャー		9C	E8	A9	-1
20266	フローティング アイ ゲイザー		9C	E8	A9	-1
20267	ブレカ オーク		9C	E8	A9	-1
20268	ブレカ オーク アーチャー		9C	E8	A9	-1
20269	ブレカ オーク シャーマン		9C	E8	A9	-1
20270	ブレカ オーク オーバーロード		9C	E8	A9	-1
20271	ブレカ オーク ファイター		9C	E8	A9	-1
20272	ケイブ サーバント		9C	E8	A9	-1
20273	ケイブ サーバント アーチャー		9C	E8	A9	-1
20274	ケイブ サーバント ファイター		9C	E8	A9	-1
20275	ケイブ サーバント リーダー		9C	E8	A9	-1
20276	ロイヤル ケイブ サーバント		9C	E8	A9	-1
20277	ケイブ キーパー		9C	E8	A9	-1
20279	シャックル		9C	E8	A9	-1
20280	デュラハン		9C	E8	A9	-1
20281	ダスト ウィンド		9C	E8	A9	-1
20282	サンダー ウォーム		9C	E8	A9	-1
20283	マルック サキュバス		9C	E8	A9	-1
20284	マルック サキュバス トゥレン		9C	E8	A9	-1
20285	ドレイク		9C	E8	A9	-1
20286	ハンター ガーゴイル		9C	E8	A9	-1
20287	ケイブ メイドン		9C	E8	A9	-1
20291	エンク オーク ヒーロー		9C	E8	A9	-1
20292	エンク オーク シャーマン		9C	E8	A9	-1
20293	ヴィルド リザードマン		9C	E8	A9	-1
20294	ヴィルド リザードマン メトリアーク		9C	E8	A9	-1
20295	ヴィルド リザードマン ソルジャー		9C	E8	A9	-1
20296	ヴィルド リザードマン スカウト		9C	E8	A9	-1
20297	ヴィルド リザードマン シャーマン		9C	E8	A9	-1
20298	ヴィルド リザードマン シャーマン		9C	E8	A9	-1
20299	ゼンタ リザードマン		9C	E8	A9	-1
20300	ゼンタ リザードマン メトリアーク		9C	E8	A9	-1
20301	ゼンタ リザードマン スカウト		9C	E8	A9	-1
20302	ゼンタ リザードマン ソルジャー		9C	E8	A9	-1
20303	ゼンタ リザードマン シャーマン		9C	E8	A9	-1
20304	マーシュ スタッカート クイーン		9C	E8	A9	-1
20305	グラベ		9C	E8	A9	-1
20307	ガルム ウェアウルフ		9C	E8	A9	-1
20308	フック スパイダー		9C	E8	A9	-1
20309	ブラウン フォックス		9C	E8	A9	-1
20311	レイククロー インプ		9C	E8	A9	-1
20312	レイククロー インプ ハンター		9C	E8	A9	-1
20313	レイククロー インプ リーダー		9C	E8	A9	-1
20314	グレート ホワイト シャーク		9C	E8	A9	-1
20316	ダークウィング バット		9C	E8	A9	-1
20317	ブラック ウルフ		9C	E8	A9	-1
20318	ブラック ティンバー ウルフ		9C	E8	A9	-1
20319	ゴブリン グレイブ ラバー		9C	E8	A9	-1
20320	ゴブリン グレイブ ラバー リーダー		9C	E8	A9	-1
20322	ゴブリン ブリガンド		9C	E8	A9	-1
20323	ゴブリン ブリガンド リーダー		9C	E8	A9	-1
20324	ゴブリン ブリガンド サブリーダー		9C	E8	A9	-1
20325	ゴブリン レイダー		9C	E8	A9	-1
20327	ゴブリン スヌーパー		9C	E8	A9	-1
20330	マイン バット		9C	E8	A9	-1
20331	フローティング アイ トラッカー		9C	E8	A9	-1
20333	グレイストーン ゴーレム		9C	E8	A9	-1
20334	グレムリン スカベンジャー		9C	E8	A9	-1
20335	グリズリー ベアー		9C	E8	A9	-1
20336	グリーン ドライアード		9C	E8	A9	-1
20337	ロングテール フォックス		9C	E8	A9	-1
20345	ダーク テラー		9C	E8	A9	-1
20346	ダークストーン ゴーレム		9C	E8	A9	-1
20347	デス ブレーダー		9C	E8	A9	-1
20351	ドレ バヌル トラッカー		9C	E8	A9	-1
20353	ドレ バヌル ゲイザー		9C	E8	A9	-1
20354	ドワーフ ゴースト		9C	E8	A9	-1
20356	ランク リザードマン リーダー		9C	E8	A9	-1
20357	ランク リザードマン サブリーダー		9C	E8	A9	-1
20358	ラットマン ハンター		9C	E8	A9	-1
20359	ラットマン ファイター		9C	E8	A9	-1
20360	ラットマン スパイ		9C	E8	A9	-1
20363	マラク ウェアウルフ		9C	E8	A9	-1
20364	マラク ウェアウルフ チーフ		9C	E8	A9	-1
20365	マウンテン ファングス		9C	E8	A9	-1
20369	ムーンストーン ビースト		9C	E8	A9	-1
20370	バーベッド バット		9C	E8	A9	-1
20371	ミスト テラー		9C	E8	A9	-1
20372	バラク オーク ファイター		9C	E8	A9	-1
20373	バラク オーク サブリーダー		9C	E8	A9	-1
20383	バインディング		9C	E8	A9	-1
20389	ブーグル ラットマン		9C	E8	A9	-1
20390	ブーグル ラットマン リーダー		9C	E8	A9	-1
20391	レッド フォックス		9C	E8	A9	-1
20393	レッド スカベンジャー スパイダー		9C	E8	A9	-1
20394	レッド タランチュラ		9C	E8	A9	-1
20402	ヴィーラン バグベアー ファイター	凶暴になった	9C	E8	A9	-1
20403	ハンター タランチュラ		9C	E8	A9	-1
20405	ヤング ブラウン フォックス		9C	E8	A9	-1
20406	ヤング レッド フォックス		9C	E8	A9	-1
20407	ヤング クリムゾン フォックス		9C	E8	A9	-1
20410	スカベンジャー スパイダー		9C	E8	A9	-1
20411	コープス バット	凶暴になった	9C	E8	A9	-1
20412	サセプタ		9C	E8	A9	-1
20419	アカステ サキュバス		9C	E8	A9	-1
20422	アカステ スケルトン ウォーロード		9C	E8	A9	-1
20423	アカステ スケルトン アーチャー		9C	E8	A9	-1
20425	アカステ スケルトン ソルジャー		9C	E8	A9	-1
20426	イーブルアイ		9C	E8	A9	-1
20428	イーブルアイ パトローラー		9C	E8	A9	-1
20431	エルフ ゴースト		9C	E8	A9	-1
20435	オパール ビースト		9C	E8	A9	-1
20436	オル マフム サプライヤー		9C	E8	A9	-1
20437	オル マフム リクルート		9C	E8	A9	-1
20438	オル マフム ジェネラル		9C	E8	A9	-1
20439	オル マフム オフィサー		9C	E8	A9	-1
20440	エルダー ブラウン フォックス		9C	E8	A9	-1
20441	エルダー ロングテール フォックス		9C	E8	A9	-1
20443	エルダー レッド フォックス		9C	E8	A9	-1
20444	エルダー クリムゾン フォックス		9C	E8	A9	-1
20446	ウツク オーク		9C	E8	A9	-1
20447	ウツク オーク アーチャー		9C	E8	A9	-1
20448	ウツク オーク グラント		9C	E8	A9	-1
20449	ウィル オブ ウィスプ		9C	E8	A9	-1
20451	レリック スパルトイ		9C	E8	A9	-1
20453	ヒューマン ゴースト		9C	E8	A9	-1
20458	ゾンビ ファイター	凶暴になった	9C	E8	A9	-1
20460	クリムゾン スパイダー		9C	E8	A9	-1
20463	ダンジョン スケルトン アーチャー		9C	E8	A9	-1
20464	ダンジョン スケルトン		9C	E8	A9	-1
20465	クリムゾン フォックス		9C	E8	A9	-1
20466	ピンセット スパイダー		9C	E8	A9	-1
20468	カブー オーク		9C	E8	A9	-1
20469	カブー オーク アーチャー		9C	E8	A9	-1
20470	カブー オーク グラント		9C	E8	A9	-1
20471	カブー オーク ファイター		9C	E8	A9	-1
20472	カブー オーク リーダー		9C	E8	A9	-1
20473	カブー オーク サブリーダー		9C	E8	A9	-1
20474	カーシャ スパイダー		9C	E8	A9	-1
20475	カーシャ ウルフ		9C	E8	A9	-1
20476	カーシャ ポーカー		9C	E8	A9	-1
20477	カーシャ ティンバー ウルフ		9C	E8	A9	-1
20478	カーシャ ブレード スパイダー		9C	E8	A9	-1
20479	カーシャ グリズリー		9C	E8	A9	-1
20480	ブレード バット		9C	E8	A9	-1
20483	コープス キャンドル		9C	E8	A9	-1
20490	クリムゾン ドール		9C	E8	A9	-1
20492	キルナークのガード		9C	E8	A9	-1
20494	トゥレック ウォーハウンド		9C	E8	A9	-1
20495	トゥレック オーク ウォーロード		9C	E8	A9	-1
20496	トゥレック オーク アーチャー		9C	E8	A9	-1
20497	トゥレック オーク レイダー		9C	E8	A9	-1
20498	トゥレック オーク サプライヤー		9C	E8	A9	-1
20499	トゥレック オーク フットマン		9C	E8	A9	-1
20500	トゥレック オーク センティネル		9C	E8	A9	-1
20501	トゥレック オーク シャーマン		9C	E8	A9	-1
20502	トゥインク プーマ		9C	E8	A9	-1
20504	ドレッド ソルジャー		9C	E8	A9	-1
20506	ルーイン インプ	凶暴になった	9C	E8	A9	-1
20507	ルーイン インプ トゥレン	凶暴になった	9C	E8	A9	-1
20508	プレデター タランチュラ		9C	E8	A9	-1
20509	スポア ファングス		9C	E8	A9	-1
20510	プーマ		9C	E8	A9	-1
20511	ピッチストーン ゴーレム		9C	E8	A9	-1
20512	フィールド ストーカー		9C	E8	A9	-1
20513	スケルトン ナイト		9C	E8	A9	-1
20516	スケルトン センティネル		9C	E8	A9	-1
20519	スケルトン パイクマン		9C	E8	A9	-1
20520	海賊王ウザンカ		9C	E8	A9	-1
20521	ホワイトストーン ゴーレム		9C	E8	A9	-1
20525	グレイ ウルフ		9C	E8	A9	-1
20526	オブシディアン ゴーレム		9C	E8	A9	-1
20527	ホワイト ウルフ		9C	E8	A9	-1
20528	ゴブリン ロード		9C	E8	A9	-1
20530	ヤング レッド ケルティル		9C	E8	A9	-1
20531	ヤング クリムゾン ケルティル		9C	E8	A9	-1
20533	ロングテール ケルティル		9C	E8	A9	-1
20534	レッド ケルティル		9C	E8	A9	-1
20535	クリムゾン ケルティル		9C	E8	A9	-1
20537	エルダー レッド ケルティル		9C	E8	A9	-1
20538	エルダー クリムゾン ケルティル		9C	E8	A9	-1
20539	エルダー ロングテール ケルティル		9C	E8	A9	-1
20540	ジェムストーン ビースト		9C	E8	A9	-1
20541	オレ バット		9C	E8	A9	-1
20546	トゥレック オーク エルダー		9C	E8	A9	-1
20547	オル マフム支援兵		9C	E8	A9	-1
20548	オル マフム脱走兵		9C	E8	A9	-1
20549	オル マフム ロード		9C	E8	A9	-1
20550	ガーディアン バシリスク		9C	E8	A9	-1
20551	ロード スカベンジャー		9C	E8	A9	-1
20552	クリムゾン バインド		9C	E8	A9	-1
20553	ウィンドスース		9C	E8	A9	-1
20554	グランディス		9C	E8	A9	-1
20555	ジャイアント ファングス		9C	E8	A9	-1
20558	腐食樹		9C	E8	A9	-1
20563	マナセン		9C	E8	A9	-1
20564	強化フローティング アイ		9C	E8	A9	-1
20565	強化ストーン ゴーレム		9C	E8	A9	-1
20566	強化アイアン ゴーレム		9C	E8	A9	-1
20567	強化ガーゴイル		9C	E8	A9	-1
20568	バイフット		9C	E8	A9	-1
20569	バイフット シーゲル		9C	E8	A9	-1
20570	タルク バグベアー		9C	E8	A9	-1
20571	タルク バグベアー ファイター		9C	E8	A9	-1
20572	タルク バグベアー リーダー		9C	E8	A9	-1
20573	タルク バシリスク		9C	E8	A9	-1
20574	エルダー タルク バシリスク		9C	E8	A9	-1
20575	オエル マフム ファイター		9C	E8	A9	-1
20576	オエル マフム シャーマン		9C	E8	A9	-1
20577	レット リザードマン		9C	E8	A9	-1
20578	レット リザードマン アーチャー		9C	E8	A9	-1
20579	レット リザードマン ソルジャー		9C	E8	A9	-1
20580	レット リザードマン ファイター		9C	E8	A9	-1
20581	レット リザードマン シャーマン		9C	E8	A9	-1
20582	レット リザードマン オーバーロード		9C	E8	A9	-1
20583	ティマック オーク		9C	E8	A9	-1
20584	ティマック オーク アーチャー		9C	E8	A9	-1
20585	ティマック オーク ソルジャー		9C	E8	A9	-1
20586	ティマック オーク ファイター		9C	E8	A9	-1
20587	ティマック オーク シャーマン		9C	E8	A9	-1
20588	ティマック オーク オーバーロード		9C	E8	A9	-1
20600	カルル バグベアー		9C	E8	A9	-1
20601	タムリン オーク		9C	E8	A9	-1
20602	タムリン オーク アーチャー		9C	E8	A9	-1
20603	クロンベ		9C	E8	A9	-1
20604	ラキン		9C	E8	A9	-1
20605	ウィアード ドレイク		9C	E8	A9	-1
20606	クラン コボルト		9C	E8	A9	-1
20607	クラン コボルト ファイター		9C	E8	A9	-1
20608	パティン		9C	E8	A9	-1
20609	サラマンダー ラキン		9C	E8	A9	-1
20610	フレイム ゲイザー		9C	E8	A9	-1
20611	ドレ バヌル コンフィル		9C	E8	A9	-1
20612	サラマンダー ローウィン		9C	E8	A9	-1
20613	ラフィ リザードマン		9C	E8	A9	-1
20614	ラフィ リザードマン スカウト		9C	E8	A9	-1
20615	リトマル		9C	E8	A9	-1
20616	ウンディーネ ラキン		9C	E8	A9	-1
20617	ウォーター ウォッチャー		9C	E8	A9	-1
20618	サキュバス カニル		9C	E8	A9	-1
20619	ウンディーネ ローウィン		9C	E8	A9	-1
20620	ケイブ ビースト		9C	E8	A9	-1
20621	デス ウェーブ		9C	E8	A9	-1
20622	マルック ソルジャー		9C	E8	A9	-1
20623	プランド		9C	E8	A9	-1
20624	ケイブ ハウラー		9C	E8	A9	-1
20625	マルック ナイト		9C	E8	A9	-1
20626	マルック バーサーカー		9C	E8	A9	-1
20627	マルック ロード		9C	E8	A9	-1
20628	リマール カリンニス		9C	E8	A9	-1
20629	カリック		9C	E8	A9	-1
20630	タイク オーク		9C	E8	A9	-1
20631	タイク オーク アーチャー		9C	E8	A9	-1
20632	タイク オーク ファイター		9C	E8	A9	-1
20633	タイク オーク シャーマン		9C	E8	A9	-1
20634	タイク オーク リーダー		9C	E8	A9	-1
20635	カリンカイン		9C	E8	A9	-1
20636	鏡の森の亡霊		9C	E8	A9	-1
20637	鏡の森の亡霊		9C	E8	A9	-1
20638	鏡の森の亡霊		9C	E8	A9	-1
20639	ミラー		9C	E8	A9	-1
20640	ハリツ リザードマン		9C	E8	A9	-1
20641	ハリツ リザードマン ソルジャー		9C	E8	A9	-1
20642	ハリツ リザードマン アーチャー		9C	E8	A9	-1
20643	ハリツ リザードマン ファイター		9C	E8	A9	-1
20644	ハリツ リザードマン シャーマン		9C	E8	A9	-1
20645	ハリツ リザードマン オーバーロード		9C	E8	A9	-1
20646	ハリンカ		9C	E8	A9	-1
20647	イングルジュ		9C	E8	A9	-1
20648	パリオット		9C	E8	A9	-1
20649	ハムルート		9C	E8	A9	-1
20650	クランロット		9C	E8	A9	-1
20659	グレイブ ワンダラー		9C	E8	A9	-1
20660	グリード アーチャー		9C	E8	A9	-1
20661	ハタール ラットマン シーフ		9C	E8	A9	-1
20662	ハタール ラットマン リーダー		9C	E8	A9	-1
20663	ハタール ハーニッシ		9C	E8	A9	-1
20664	ディープライブ		9C	E8	A9	-1
20665	タイク オーク サプライヤー		9C	E8	A9	-1
20667	パクラン		9C	E8	A9	-1
20668	グレイブ ガード		9C	E8	A9	-1
20670	クリムゾン ドレイク		9C	E8	A9	-1
20671	カディオス		9C	E8	A9	-1
20672	トリベス		9C	E8	A9	-1
20673	パリバティ		9C	E8	A9	-1
20674	ドゥーム ナイト		9C	E8	A9	-1
20679	マーシュ ストーカー		9C	E8	A9	-1
20680	マーシュ ドレイク		9C	E8	A9	-1
20681	バノール シレノス		9C	E8	A9	-1
20682	バノール シレノス ソルジャー		9C	E8	A9	-1
20683	バノール シレノス スカウト		9C	E8	A9	-1
20684	バノール シレノス ファイター		9C	E8	A9	-1
20685	バノール シレノス シャーマン		9C	E8	A9	-1
20686	バノール シレノス チーフ		9C	E8	A9	-1
20742	ミスティカル ウィーヴァー		9C	E8	A9	-1
20743	ハウラー		9C	E8	A9	-1
20744	レッドアイ ヴァンパイア バット		9C	E8	A9	-1
20745	ワイルド デスペラード		9C	E8	A9	-1
20746	デスペラードの手下		9C	E8	A9	-1
20747	ロックシード		9C	E8	A9	-1
20748	ロックシードの崇拝者		9C	E8	A9	-1
20749	デス ファイヤー		9C	E8	A9	-1
20750	ファイヤー ナイト		9C	E8	A9	-1
20751	スナイプ		9C	E8	A9	-1
20752	スナイプの手下		9C	E8	A9	-1
20753	ダーク ロード		9C	E8	A9	-1
20754	ダーク ナイト		9C	E8	A9	-1
20755	ブルロデックス指揮官		9C	E8	A9	-1
20756	ブルロデックス スナイパー		9C	E8	A9	-1
20757	ブルロデックス レイダー		9C	E8	A9	-1
20761	パイタン		9C	E8	A9	-1
20762	パイタンのナイト		9C	E8	A9	-1
20767	ティマック オーク アサルト リーダー		9C	E8	A9	-1
20768	ティマック オーク アサルト シャーマン		9C	E8	A9	-1
20769	ティマック オーク アサルト ファイター		9C	E8	A9	-1
20770	ティマック オーク アサルト アーチャー		9C	E8	A9	-1
20775	バグベアー レイダー		9C	E8	A9	-1
20777	ハンター ベアー		9C	E8	A9	-1
20778	ラグナ オーク オーバーロード		9C	E8	A9	-1
20779	ラグナ オーク シーア		9C	E8	A9	-1
20780	ブラッド アックスのボディーガード		9C	E8	A9	-1
20781	デルー リザードマン シャーマン		9C	E8	A9	-1
20782	オル マフム訓練兵		9C	E8	A9	-1
20784	タサバ リザードマン		9C	E8	A9	-1
20785	タサバ リザードマン シャーマン		9C	E8	A9	-1
20786	リエンリック		9C	E8	A9	-1
20787	リエンリック ラド		9C	E8	A9	-1
20789	クロキアン		9C	E8	A9	-1
20790	ダイラオン		9C	E8	A9	-1
20791	クロキアン ファイター		9C	E8	A9	-1
20792	ファーヒト		9C	E8	A9	-1
20793	ノス		9C	E8	A9	-1
20794	ブレード スタッカート		9C	E8	A9	-1
20795	ブレード スタッカート ワーカー		9C	E8	A9	-1
20796	ブレード スタッカート ファイター		9C	E8	A9	-1
20797	ブレード スタッカート ドローン		9C	E8	A9	-1
20798	ウォーター ジャイアント		9C	E8	A9	-1
20799	クイーン ウンディーネ ラド		9C	E8	A9	-1
20800	エヴァズ シーカー		9C	E8	A9	-1
20801	シーダー パイカー		9C	E8	A9	-1
20802	シーダー メイジ		9C	E8	A9	-1
20803	ドール マスター		9C	E8	A9	-1
20804	クロキアン ラド		9C	E8	A9	-1
20805	ダイラオン ラド		9C	E8	A9	-1
20806	クロキアン ラド ファイター		9C	E8	A9	-1
20807	ファーヒト ラド		9C	E8	A9	-1
20808	ノス ラド		9C	E8	A9	-1
20809	塔の亡霊		9C	E8	A9	-1
20810	ハラト シーア		9C	E8	A9	-1
20811	ガストリー ファイター		9C	E8	A9	-1
20812	ディスペアー アーチャー		9C	E8	A9	-1
20813	クレンディオン		9C	E8	A9	-1
20814	ディスペアー ブレーダー		9C	E8	A9	-1
20815	ハラト ハウンド		9C	E8	A9	-1
20816	ハラト ロイヤル ガード		9C	E8	A9	-1
20817	ファーレン セージ		9C	E8	A9	-1
20818	ハラト ファイター		9C	E8	A9	-1
20819	アビス アーチャー		9C	E8	A9	-1
20820	ハラト ナイト		9C	E8	A9	-1
20821	エリン エディアンス		9C	E8	A9	-1
20822	ハラトの召使い		9C	E8	A9	-1
20823	プラチナム トゥライブ グラント		9C	E8	A9	-1
20824	ハラト コマンダー		9C	E8	A9	-1
20825	ハラト インスペクター		9C	E8	A9	-1
20826	プラチナム トゥライブ アーチャー		9C	E8	A9	-1
20827	プラチナム トゥライブ ファイター		9C	E8	A9	-1
20828	プラチナム トゥライブ シャーマン		9C	E8	A9	-1
20829	プラチナム トゥライブ ロード		9C	E8	A9	-1
20830	ガーディアン エンジェル		9C	E8	A9	-1
20831	シール エンジェル		9C	E8	A9	-1
20832	ザケン パイカー		9C	E8	A9	-1
20833	ザケン アーチャー		9C	E8	A9	-1
20834	マーディアン		9C	E8	A9	-1
20835	ザケン シーア		9C	E8	A9	-1
20836	パイレーツ ゾンビ		9C	E8	A9	-1
20837	テインテッド オーガ		9C	E8	A9	-1
20838	ブラッディ バット		9C	E8	A9	-1
